;0
281;0.373490133
282;0.373130829
283;0.372906677
284;0.373278942
285;0.373100704
286;0.372855324
287;0.37318322
288;0.373132341
289;0.372864144
290;0.372762142
291;0.372735113
292;0.372586384
293;0.372353312
294;0.372429229
295;0.37223558
296;0.372062258
297;0.371835255
298;0.371910208
299;0.371648373
300;0.371909489
301;0.371571967
302;0.371451879
303;0.371302722
304;0.371080237
305;0.371048986
306;0.370807498
307;0.371059126
308;0.371280222
309;0.371376328
310;0.371664414
311;0.371536387
312;0.371156546
313;0.37098845
314;0.370665454
315;0.370560579
316;0.370378127
317;0.370296067
318;0.370155556
319;0.370277488
320;0.370173854
321;0.370201066
322;0.370268582
323;0.369923915
324;0.369734267
325;0.369761786
326;0.369610663
327;0.369637899
328;0.369479228
329;0.369209914
330;0.369132602
331;0.369421749
332;0.369497221
333;0.369314478
334;0.369172374
335;0.368873859
336;0.36873449
337;0.368740834
338;0.368691712
339;0.368556371
340;0.368396634
341;0.368276945
342;0.368248206
343;0.368150133
344;0.368284862
345;0.368375943
346;0.368894575
347;0.368825789
348;0.36860042
349;0.36851672
350;0.368637774
351;0.368561121
352;0.368794066
353;0.36865125
354;0.368565504
355;0.368536325
356;0.368352349
357;0.367987617
358;0.367842548
359;0.367727707
360;0.367513972
361;0.367618485
362;0.367319872
363;0.367222774
364;0.367137
365;0.367304431
366;0.367250461
367;0.367088725
368;0.367016485
369;0.367134136
370;0.366942611
371;0.366763794
372;0.366754682
373;0.366671872
374;0.36670438
375;0.366677213
376;0.366870911
377;0.367042097
378;0.367229704
379;0.367091608
380;0.367182011
381;0.366803986
382;0.366657132
383;0.366324467
384;0.366247963
385;0.366020723
386;0.365787695
387;0.365545351
388;0.36534501
389;0.365283916
390;0.365277112
391;0.3649541
392;0.364819991
393;0.364623372
394;0.364433546
395;0.364031186
396;0.363560179
397;0.363417406
398;0.363346164
399;0.36348088
400;0.363608858
401;0.363539905
402;0.363268507
403;0.362829926
404;0.363150444
405;0.363270386
406;0.363282999
407;0.363275741
408;0.363218073
409;0.363192391
410;0.363529759
411;0.363757276
412;0.363819037
413;0.364043138
414;0.363826582
415;0.363640812
416;0.363499761
417;0.363451559
418;0.363160162
419;0.363186606
420;0.363111698
421;0.363200078
422;0.363359651
423;0.363231842
424;0.363370414
425;0.363324384
426;0.363319643
427;0.363055444
428;0.363120338
429;0.363136071
430;0.362988413
431;0.362884444
432;0.362602669
433;0.362373745
434;0.362242202
435;0.36218042
436;0.36214147
437;0.362096698
438;0.36206651
439;0.361831365
440;0.361764968
441;0.361700271
442;0.361840264
443;0.361885766
444;0.361967995
445;0.362199573
446;0.362096066
447;0.362203132
448;0.362435911
449;0.362056344
450;0.362181658
451;0.362233585
452;0.361895415
453;0.361869686
454;0.361687474
455;0.36132485
456;0.361133967
457;0.361041408
458;0.360793963
459;0.360801601
460;0.36091452
461;0.360803582
462;0.360750921
463;0.360644177
464;0.360464527
465;0.360392508
466;0.360484457
467;0.360458794
468;0.360433016
469;0.360485939
470;0.360327925
471;0.360309128
472;0.359823219
473;0.359770809
474;0.359814372
475;0.359517558
476;0.359614759
477;0.359495467
478;0.359747908
479;0.359454324
480;0.359440423
481;0.359059753
482;0.358874578
483;0.358802649
484;0.358783644
485;0.358665243
486;0.35864088
487;0.358617627
488;0.358471826
489;0.358288314
490;0.358200023
491;0.3579605
492;0.357892145
493;0.357630638
494;0.357515626
495;0.357417843
496;0.357256412
497;0.357121262
498;0.357128602
499;0.357209914
500;0.357156724
501;0.356994483
502;0.356939712
503;0.356804376
504;0.356623756
505;0.356444201
506;0.356756359
507;0.356600317
508;0.355971829
509;0.356057827
510;0.355991855
511;0.356093507
512;0.356199009
513;0.356203013
514;0.35629135
515;0.356241401
516;0.356283269
517;0.356179968
518;0.356225389
519;0.356131941
520;0.356294411
521;0.356259359
522;0.356339639
523;0.356149252
524;0.356321718
525;0.356138052
526;0.356151617
527;0.356138462
528;0.356344502
529;0.355996861
530;0.355983991
531;0.355646229
532;0.355615289
533;0.35562011
534;0.355552498
535;0.355393482
536;0.355372749
537;0.355281094
538;0.355232623
539;0.35517355
540;0.354923966
541;0.354688784
542;0.354538652
543;0.354553874
544;0.354558642
545;0.354233378
546;0.353859702
547;0.353883024
548;0.35388777
549;0.353804617
550;0.353825325
551;0.353944245
552;0.354254939
553;0.354195397
554;0.35413285
555;0.353997158
556;0.353728556
557;0.353576319
558;0.353534773
559;0.353520483
560;0.353550878
561;0.353433815
562;0.353215043
563;0.352856689
564;0.352664689
565;0.352531946
566;0.352314514
567;0.352272397
568;0.352114078
569;0.352048369
570;0.351936282
571;0.351991791
572;0.351915283
573;0.352205387
574;0.352099496
575;0.351735888
576;0.351759707
577;0.351806787
578;0.35166399
579;0.351615592
580;0.351792264
581;0.351522345
582;0.351541055
583;0.351482599
584;0.3512421
585;0.351263023
586;0.351125928
587;0.351342964
588;0.35107517
589;0.3508482
590;0.350679524
591;0.350659351
592;0.350851353
593;0.350938446
594;0.350844751
595;0.350739258
596;0.35044819
597;0.3503388
598;0.350310358
599;0.350200737
600;0.350016134
601;0.350086442
602;0.349944831
603;0.349713805
604;0.349482095
605;0.349486514
606;0.349306417
607;0.349261139
608;0.349305341
609;0.349215769
610;0.349171573
611;0.349185901
612;0.349101385
613;0.349266977
614;0.34924321
615;0.348987812
616;0.348919489
617;0.348882861
618;0.348725963
619;0.348649815
620;0.348231573
621;0.348170711
622;0.3478895
623;0.347846746
624;0.347673127
625;0.347279457
626;0.347043143
627;0.34695842
628;0.346850559
629;0.346726699
630;0.346805931
631;0.346879845
632;0.346783729
633;0.346747526
634;0.346690366
635;0.346620055
636;0.346525517
637;0.346653526
638;0.346681594
639;0.346583016
640;0.346487542
641;0.346570481
642;0.346684281
643;0.3468224
644;0.346755225
645;0.346658855
646;0.346686995
647;0.346667818
648;0.346552483
649;0.34623911
650;0.346422452
651;0.346327361
652;0.346318502
653;0.346369721
654;0.346193693
655;0.346026943
656;0.346039
657;0.345988615
658;0.34617009
659;0.345999317
660;0.346306155
661;0.346289996
662;0.345995509
