;derivative_mean;derivative_min;derivative_max;expVisits_sampling_mean;expVisits_sampling_min;expVisits_sampling_max
361;0.367618485;0.367618485;0.367618485;0.414005062;0.414005062;0.414005062
362;0.367319872;0.367319872;0.367319872;0.413915568;0.413915568;0.413915568
363;0.367222774;0.367222774;0.367222774;0.413837131;0.413837131;0.413837131
364;0.367137;0.367137;0.367137;0.413877265;0.413877265;0.413877265
365;0.367304431;0.367304431;0.367304431;0.413875694;0.413875694;0.413875694
366;0.367250461;0.367250461;0.367250461;0.413695023;0.413695023;0.413695023
367;0.367088725;0.367088725;0.367088725;0.413675864;0.413675864;0.413675864
368;0.367016485;0.367016485;0.367016485;0.413421315;0.413421315;0.413421315
369;0.367134136;0.367134136;0.367134136;0.4133098;0.4133098;0.4133098
370;0.366942611;0.366942611;0.366942611;0.413280865;0.413280865;0.413280865
371;0.366763794;0.366763794;0.366763794;0.413182449;0.413182449;0.413182449
372;0.366754682;0.366754682;0.366754682;0.413199613;0.413199613;0.413199613
373;0.366671872;0.366671872;0.366671872;0.413177318;0.413177318;0.413177318
374;0.36670438;0.36670438;0.36670438;0.413194025;0.413194025;0.413194025
375;0.366677213;0.366677213;0.366677213;0.413193906;0.413193906;0.413193906
376;0.366870911;0.366870911;0.366870911;0.413167266;0.413167266;0.413167266
377;0.367042097;0.367042097;0.367042097;0.413166551;0.413166551;0.413166551
378;0.367229704;0.367229704;0.367229704;0.412973223;0.412973223;0.412973223
379;0.367091608;0.367091608;0.367091608;0.412263848;0.412263848;0.412263848
380;0.367182011;0.367182011;0.367182011;0.412254244;0.412254244;0.412254244
381;0.366803986;0.366803986;0.366803986;0.41225414;0.41225414;0.41225414
382;0.366657132;0.366657132;0.366657132;0.41212077;0.41212077;0.41212077
383;0.366324467;0.366324467;0.366324467;0.412123916;0.412123916;0.412123916
384;0.366247963;0.366247963;0.366247963;0.412025871;0.412025871;0.412025871
385;0.366020723;0.366020723;0.366020723;0.412026365;0.412026365;0.412026365
386;0.365787695;0.365787695;0.365787695;0.412024349;0.412024349;0.412024349
387;0.365545351;0.365545351;0.365545351;0.411980207;0.411980207;0.411980207
388;0.36534501;0.36534501;0.36534501;0.411974677;0.411974677;0.411974677
389;0.365283916;0.365283916;0.365283916;0.411957649;0.411957649;0.411957649
390;0.365277112;0.365277112;0.365277112;0.411978218;0.411978218;0.411978218
391;0.3649541;0.3649541;0.3649541;0.411666532;0.411666532;0.411666532
392;0.364819991;0.364819991;0.364819991;0.411643499;0.411643499;0.411643499
393;0.364623372;0.364623372;0.364623372;0.411573519;0.411573519;0.411573519
394;0.364433546;0.364433546;0.364433546;0.411541851;0.411541851;0.411541851
395;0.364031186;0.364031186;0.364031186;0.411338689;0.411338689;0.411338689
396;0.363560179;0.363560179;0.363560179;0.411350284;0.411350284;0.411350284
397;0.363417406;0.363417406;0.363417406;0.411351414;0.411351414;0.411351414
398;0.363346164;0.363346164;0.363346164;0.411374306;0.411374306;0.411374306
399;0.36348088;0.36348088;0.36348088;0.411393436;0.411393436;0.411393436
400;0.363608858;0.363608858;0.363608858;0.411391434;0.411391434;0.411391434
401;0.363539905;0.363539905;0.363539905;0.411361857;0.411361857;0.411361857
402;0.363268507;0.363268507;0.363268507;0.411358582;0.411358582;0.411358582
403;0.362829926;0.362829926;0.362829926;0.411310643;0.411310643;0.411310643
404;0.363150444;0.363150444;0.363150444;0.411309429;0.411309429;0.411309429
405;0.363270386;0.363270386;0.363270386;0.411315848;0.411315848;0.411315848
406;0.363282999;0.363282999;0.363282999;0.411291265;0.411291265;0.411291265
407;0.363275741;0.363275741;0.363275741;0.411271417;0.411271417;0.411271417
408;0.363218073;0.363218073;0.363218073;0.411267759;0.411267759;0.411267759
409;0.363192391;0.363192391;0.363192391;0.411407324;0.411407324;0.411407324
410;0.363529759;0.363529759;0.363529759;0.41138567;0.41138567;0.41138567
411;0.363757276;0.363757276;0.363757276;0.410358917;0.410358917;0.410358917
412;0.363819037;0.363819037;0.363819037;0.410179079;0.410179079;0.410179079
413;0.364043138;0.364043138;0.364043138;0.410499045;0.410499045;0.410499045
414;0.363826582;0.363826582;0.363826582;0.410444044;0.410444044;0.410444044
415;0.363640812;0.363640812;0.363640812;0.410443516;0.410443516;0.410443516
416;0.363499761;0.363499761;0.363499761;0.410446868;0.410446868;0.410446868
417;0.363451559;0.363451559;0.363451559;0.410435422;0.410435422;0.410435422
418;0.363160162;0.363160162;0.363160162;0.410431014;0.410431014;0.410431014
419;0.363186606;0.363186606;0.363186606;0.41029429;0.41029429;0.41029429
420;0.363111698;0.363111698;0.363111698;0.410274183;0.410274183;0.410274183
421;0.363200078;0.363200078;0.363200078;0.410147573;0.410147573;0.410147573
422;0.363359651;0.363359651;0.363359651;0.409835163;0.409835163;0.409835163
423;0.363231842;0.363231842;0.363231842;0.409780593;0.409780593;0.409780593
424;0.363370414;0.363370414;0.363370414;0.409775327;0.409775327;0.409775327
425;0.363324384;0.363324384;0.363324384;0.4097679;0.4097679;0.4097679
426;0.363319643;0.363319643;0.363319643;0.409768394;0.409768394;0.409768394
427;0.363055444;0.363055444;0.363055444;0.409727695;0.409727695;0.409727695
428;0.363120338;0.363120338;0.363120338;0.409709426;0.409709426;0.409709426
429;0.363136071;0.363136071;0.363136071;0.409731555;0.409731555;0.409731555
430;0.362988413;0.362988413;0.362988413;0.409487108;0.409487108;0.409487108
431;0.362884444;0.362884444;0.362884444;0.409492098;0.409492098;0.409492098
432;0.362602669;0.362602669;0.362602669;0.409468634;0.409468634;0.409468634
433;0.362373745;0.362373745;0.362373745;0.40949681;0.40949681;0.40949681
434;0.362242202;0.362242202;0.362242202;0.409482226;0.409482226;0.409482226
435;0.36218042;0.36218042;0.36218042;0.409475506;0.409475506;0.409475506
436;0.36214147;0.36214147;0.36214147;0.40944858;0.40944858;0.40944858
437;0.362096698;0.362096698;0.362096698;0.409472702;0.409472702;0.409472702
438;0.36206651;0.36206651;0.36206651;0.409429992;0.409429992;0.409429992
439;0.361831365;0.361831365;0.361831365;0.409382218;0.409382218;0.409382218
440;0.361764968;0.361764968;0.361764968;0.409366402;0.409366402;0.409366402
441;0.361700271;0.361700271;0.361700271;0.409358465;0.409358465;0.409358465
442;0.361840264;0.361840264;0.361840264;0.40933126;0.40933126;0.40933126
443;0.361885766;0.361885766;0.361885766;0.409334;0.409334;0.409334
444;0.361967995;0.361967995;0.361967995;0.409327428;0.409327428;0.409327428
445;0.362199573;0.362199573;0.362199573;0.408817092;0.408817092;0.408817092
446;0.362096066;0.362096066;0.362096066;0.408806645;0.408806645;0.408806645
447;0.362203132;0.362203132;0.362203132;0.40878148;0.40878148;0.40878148
448;0.362435911;0.362435911;0.362435911;0.40873898;0.40873898;0.40873898
449;0.362056344;0.362056344;0.362056344;0.408736889;0.408736889;0.408736889
450;0.362181658;0.362181658;0.362181658;0.408732915;0.408732915;0.408732915
451;0.362233585;0.362233585;0.362233585;0.408728572;0.408728572;0.408728572
452;0.361895415;0.361895415;0.361895415;0.408553616;0.408553616;0.408553616
453;0.361869686;0.361869686;0.361869686;0.40859204;0.40859204;0.40859204
454;0.361687474;0.361687474;0.361687474;0.40857908;0.40857908;0.40857908
455;0.36132485;0.36132485;0.36132485;0.408488349;0.408488349;0.408488349
456;0.361133967;0.361133967;0.361133967;0.408441932;0.408441932;0.408441932
457;0.361041408;0.361041408;0.361041408;0.408411484;0.408411484;0.408411484
458;0.360793963;0.360793963;0.360793963;0.408405399;0.408405399;0.408405399
459;0.360801601;0.360801601;0.360801601;0.408247604;0.408247604;0.408247604
460;0.36091452;0.36091452;0.36091452;0.40821041;0.40821041;0.40821041
461;0.360803582;0.360803582;0.360803582;0.408138856;0.408138856;0.408138856
462;0.360750921;0.360750921;0.360750921;0.407798434;0.407798434;0.407798434
463;0.360644177;0.360644177;0.360644177;0.407768215;0.407768215;0.407768215
464;0.360464527;0.360464527;0.360464527;0.407794512;0.407794512;0.407794512
465;0.360392508;0.360392508;0.360392508;0.407737128;0.407737128;0.407737128
466;0.360484457;0.360484457;0.360484457;0.407802441;0.407802441;0.407802441
467;0.360458794;0.360458794;0.360458794;0.407879894;0.407879894;0.407879894
468;0.360433016;0.360433016;0.360433016;0.407868213;0.407868213;0.407868213
469;0.360485939;0.360485939;0.360485939;0.407845256;0.407845256;0.407845256
470;0.360327925;0.360327925;0.360327925;0.407859858;0.407859858;0.407859858
471;0.360309128;0.360309128;0.360309128;0.407856576;0.407856576;0.407856576
472;0.359823219;0.359823219;0.359823219;0.407769682;0.407769682;0.407769682
473;0.359770809;0.359770809;0.359770809;0.40778177;0.40778177;0.40778177
474;0.359814372;0.359814372;0.359814372;0.407785403;0.407785403;0.407785403
475;0.359517558;0.359517558;0.359517558;0.407791044;0.407791044;0.407791044
476;0.359614759;0.359614759;0.359614759;0.407744674;0.407744674;0.407744674
477;0.359495467;0.359495467;0.359495467;0.407752936;0.407752936;0.407752936
478;0.359747908;0.359747908;0.359747908;0.407770096;0.407770096;0.407770096
479;0.359454324;0.359454324;0.359454324;0.407687211;0.407687211;0.407687211
480;0.359440423;0.359440423;0.359440423;0.407585408;0.407585408;0.407585408
481;0.359059753;0.359059753;0.359059753;0.407550744;0.407550744;0.407550744
482;0.358874578;0.358874578;0.358874578;0.40755092;0.40755092;0.40755092
483;0.358802649;0.358802649;0.358802649;0.407499345;0.407499345;0.407499345
484;0.358783644;0.358783644;0.358783644;0.407524298;0.407524298;0.407524298
485;0.358665243;0.358665243;0.358665243;0.40761679;0.40761679;0.40761679
486;0.35864088;0.35864088;0.35864088;0.407609014;0.407609014;0.407609014
487;0.358617627;0.358617627;0.358617627;0.407598938;0.407598938;0.407598938
488;0.358471826;0.358471826;0.358471826;0.40748763;0.40748763;0.40748763
489;0.358288314;0.358288314;0.358288314;0.407504628;0.407504628;0.407504628
490;0.358200023;0.358200023;0.358200023;0.407487354;0.407487354;0.407487354
491;0.3579605;0.3579605;0.3579605;0.407467717;0.407467717;0.407467717
492;0.357892145;0.357892145;0.357892145;0.407418372;0.407418372;0.407418372
493;0.357630638;0.357630638;0.357630638;0.407413406;0.407413406;0.407413406
494;0.357515626;0.357515626;0.357515626;0.407476414;0.407476414;0.407476414
495;0.357417843;0.357417843;0.357417843;0.407598468;0.407598468;0.407598468
496;0.357256412;0.357256412;0.357256412;0.407599329;0.407599329;0.407599329
497;0.357121262;0.357121262;0.357121262;0.407567551;0.407567551;0.407567551
498;0.357128602;0.357128602;0.357128602;0.407569128;0.407569128;0.407569128
499;0.357209914;0.357209914;0.357209914;0.407855668;0.407855668;0.407855668
500;0.357156724;0.357156724;0.357156724;0.407825912;0.407825912;0.407825912
501;0.356994483;0.356994483;0.356994483;0.407770192;0.407770192;0.407770192
502;0.356939712;0.356939712;0.356939712;0.407724151;0.407724151;0.407724151
503;0.356804376;0.356804376;0.356804376;0.407671276;0.407671276;0.407671276
504;0.356623756;0.356623756;0.356623756;0.407110369;0.407110369;0.407110369
505;0.356444201;0.356444201;0.356444201;0.407077534;0.407077534;0.407077534
506;0.356756359;0.356756359;0.356756359;0.407067902;0.407067902;0.407067902
507;0.356600317;0.356600317;0.356600317;0.407050146;0.407050146;0.407050146
508;0.355971829;0.355971829;0.355971829;0.40703903;0.40703903;0.40703903
509;0.356057827;0.356057827;0.356057827;0.406979283;0.406979283;0.406979283
510;0.355991855;0.355991855;0.355991855;0.406952665;0.406952665;0.406952665
511;0.356093507;0.356093507;0.356093507;0.406941927;0.406941927;0.406941927
512;0.356199009;0.356199009;0.356199009;0.407022364;0.407022364;0.407022364
513;0.356203013;0.356203013;0.356203013;0.407015889;0.407015889;0.407015889
514;0.35629135;0.35629135;0.35629135;0.406911777;0.406911777;0.406911777
515;0.356241401;0.356241401;0.356241401;0.40692307;0.40692307;0.40692307
516;0.356283269;0.356283269;0.356283269;0.407227525;0.407227525;0.407227525
517;0.356179968;0.356179968;0.356179968;0.407184199;0.407184199;0.407184199
518;0.356225389;0.356225389;0.356225389;0.407163757;0.407163757;0.407163757
519;0.356131941;0.356131941;0.356131941;0.407155817;0.407155817;0.407155817
520;0.356294411;0.356294411;0.356294411;0.407155391;0.407155391;0.407155391
521;0.356259359;0.356259359;0.356259359;0.40714338;0.40714338;0.40714338
522;0.356339639;0.356339639;0.356339639;0.407128864;0.407128864;0.407128864
523;0.356149252;0.356149252;0.356149252;0.407118154;0.407118154;0.407118154
524;0.356321718;0.356321718;0.356321718;0.407117605;0.407117605;0.407117605
525;0.356138052;0.356138052;0.356138052;0.407168791;0.407168791;0.407168791
526;0.356151617;0.356151617;0.356151617;0.40735067;0.40735067;0.40735067
527;0.356138462;0.356138462;0.356138462;0.407132699;0.407132699;0.407132699
528;0.356344502;0.356344502;0.356344502;0.407134415;0.407134415;0.407134415
529;0.355996861;0.355996861;0.355996861;0.407147798;0.407147798;0.407147798
530;0.355983991;0.355983991;0.355983991;0.407150507;0.407150507;0.407150507
531;0.355646229;0.355646229;0.355646229;0.407146371;0.407146371;0.407146371
532;0.355615289;0.355615289;0.355615289;0.407194352;0.407194352;0.407194352
533;0.35562011;0.35562011;0.35562011;0.406825348;0.406825348;0.406825348
534;0.355552498;0.355552498;0.355552498;0.406758628;0.406758628;0.406758628
535;0.355393482;0.355393482;0.355393482;0.406758531;0.406758531;0.406758531
536;0.355372749;0.355372749;0.355372749;0.406705553;0.406705553;0.406705553
537;0.355281094;0.355281094;0.355281094;0.406685114;0.406685114;0.406685114
538;0.355232623;0.355232623;0.355232623;0.406663482;0.406663482;0.406663482
539;0.35517355;0.35517355;0.35517355;0.406398376;0.406398376;0.406398376
540;0.354923966;0.354923966;0.354923966;0.406395522;0.406395522;0.406395522
541;0.354688784;0.354688784;0.354688784;0.406360118;0.406360118;0.406360118
542;0.354538652;0.354538652;0.354538652;0.405853569;0.405853569;0.405853569
543;0.354553874;0.354553874;0.354553874;0.405856986;0.405856986;0.405856986
544;0.354558642;0.354558642;0.354558642;0.40582696;0.40582696;0.40582696
545;0.354233378;0.354233378;0.354233378;0.405816366;0.405816366;0.405816366
546;0.353859702;0.353859702;0.353859702;0.40561069;0.40561069;0.40561069
547;0.353883024;0.353883024;0.353883024;0.405576625;0.405576625;0.405576625
548;0.35388777;0.35388777;0.35388777;0.405561236;0.405561236;0.405561236
549;0.353804617;0.353804617;0.353804617;0.405501399;0.405501399;0.405501399
550;0.353825325;0.353825325;0.353825325;0.405537793;0.405537793;0.405537793
551;0.353944245;0.353944245;0.353944245;0.405525588;0.405525588;0.405525588
552;0.354254939;0.354254939;0.354254939;0.405364525;0.405364525;0.405364525
553;0.354195397;0.354195397;0.354195397;0.405347687;0.405347687;0.405347687
554;0.35413285;0.35413285;0.35413285;0.405377082;0.405377082;0.405377082
555;0.353997158;0.353997158;0.353997158;0.405282138;0.405282138;0.405282138
556;0.353728556;0.353728556;0.353728556;0.405284013;0.405284013;0.405284013
557;0.353576319;0.353576319;0.353576319;0.405096449;0.405096449;0.405096449
558;0.353534773;0.353534773;0.353534773;0.405095717;0.405095717;0.405095717
559;0.353520483;0.353520483;0.353520483;0.405127938;0.405127938;0.405127938
560;0.353550878;0.353550878;0.353550878;0.405156727;0.405156727;0.405156727
561;0.353433815;0.353433815;0.353433815;0.40506238;0.40506238;0.40506238
562;0.353215043;0.353215043;0.353215043;0.405072384;0.405072384;0.405072384
563;0.352856689;0.352856689;0.352856689;0.405074489;0.405074489;0.405074489
564;0.352664689;0.352664689;0.352664689;0.40505092;0.40505092;0.40505092
565;0.352531946;0.352531946;0.352531946;0.404950677;0.404950677;0.404950677
566;0.352314514;0.352314514;0.352314514;0.404964838;0.404964838;0.404964838
567;0.352272397;0.352272397;0.352272397;0.404906537;0.404906537;0.404906537
568;0.352114078;0.352114078;0.352114078;0.404906769;0.404906769;0.404906769
569;0.352048369;0.352048369;0.352048369;0.404995321;0.404995321;0.404995321
570;0.351936282;0.351936282;0.351936282;0.404841037;0.404841037;0.404841037
571;0.351991791;0.351991791;0.351991791;0.404423235;0.404423235;0.404423235
572;0.351915283;0.351915283;0.351915283;0.404397525;0.404397525;0.404397525
573;0.352205387;0.352205387;0.352205387;0.40438844;0.40438844;0.40438844
574;0.352099496;0.352099496;0.352099496;0.404374344;0.404374344;0.404374344
575;0.351735888;0.351735888;0.351735888;0.404344667;0.404344667;0.404344667
576;0.351759707;0.351759707;0.351759707;0.404327938;0.404327938;0.404327938
577;0.351806787;0.351806787;0.351806787;0.404311247;0.404311247;0.404311247
578;0.35166399;0.35166399;0.35166399;0.404203243;0.404203243;0.404203243
579;0.351615592;0.351615592;0.351615592;0.404215478;0.404215478;0.404215478
580;0.351792264;0.351792264;0.351792264;0.40417656;0.40417656;0.40417656
581;0.351522345;0.351522345;0.351522345;0.404267808;0.404267808;0.404267808
582;0.351541055;0.351541055;0.351541055;0.404357029;0.404357029;0.404357029
583;0.351482599;0.351482599;0.351482599;0.404283487;0.404283487;0.404283487
584;0.3512421;0.3512421;0.3512421;0.404288892;0.404288892;0.404288892
585;0.351263023;0.351263023;0.351263023;0.404220912;0.404220912;0.404220912
586;0.351125928;0.351125928;0.351125928;0.404206552;0.404206552;0.404206552
587;0.351342964;0.351342964;0.351342964;0.404185516;0.404185516;0.404185516
588;0.35107517;0.35107517;0.35107517;0.404182586;0.404182586;0.404182586
589;0.3508482;0.3508482;0.3508482;0.40419218;0.40419218;0.40419218
590;0.350679524;0.350679524;0.350679524;0.404257028;0.404257028;0.404257028
591;0.350659351;0.350659351;0.350659351;0.404277542;0.404277542;0.404277542
592;0.350851353;0.350851353;0.350851353;0.404263278;0.404263278;0.404263278
593;0.350938446;0.350938446;0.350938446;0.404250115;0.404250115;0.404250115
594;0.350844751;0.350844751;0.350844751;0.404255271;0.404255271;0.404255271
595;0.350739258;0.350739258;0.350739258;0.404249399;0.404249399;0.404249399
596;0.35044819;0.35044819;0.35044819;0.404242173;0.404242173;0.404242173
597;0.3503388;0.3503388;0.3503388;0.4042285;0.4042285;0.4042285
598;0.350310358;0.350310358;0.350310358;0.404210037;0.404210037;0.404210037
599;0.350200737;0.350200737;0.350200737;0.404186691;0.404186691;0.404186691
600;0.350016134;0.350016134;0.350016134;0.404180436;0.404180436;0.404180436
601;0.350086442;0.350086442;0.350086442;0.404204196;0.404204196;0.404204196
602;0.349944831;0.349944831;0.349944831;0.404206835;0.404206835;0.404206835
603;0.349713805;0.349713805;0.349713805;0.404148421;0.404148421;0.404148421
604;0.349482095;0.349482095;0.349482095;0.404075959;0.404075959;0.404075959
605;0.349486514;0.349486514;0.349486514;0.403667532;0.403667532;0.403667532
606;0.349306417;0.349306417;0.349306417;0.403631718;0.403631718;0.403631718
607;0.349261139;0.349261139;0.349261139;0.403647036;0.403647036;0.403647036
608;0.349305341;0.349305341;0.349305341;0.403614245;0.403614245;0.403614245
609;0.349215769;0.349215769;0.349215769;0.403434952;0.403434952;0.403434952
610;0.349171573;0.349171573;0.349171573;0.403434142;0.403434142;0.403434142
611;0.349185901;0.349185901;0.349185901;0.403267903;0.403267903;0.403267903
612;0.349101385;0.349101385;0.349101385;0.403246017;0.403246017;0.403246017
613;0.349266977;0.349266977;0.349266977;0.403214032;0.403214032;0.403214032
614;0.34924321;0.34924321;0.34924321;0.403180229;0.403180229;0.403180229
615;0.348987812;0.348987812;0.348987812;0.403166661;0.403166661;0.403166661
616;0.348919489;0.348919489;0.348919489;0.403563896;0.403563896;0.403563896
617;0.348882861;0.348882861;0.348882861;0.403429434;0.403429434;0.403429434
618;0.348725963;0.348725963;0.348725963;0.403423987;0.403423987;0.403423987
619;0.348649815;0.348649815;0.348649815;0.40342108;0.40342108;0.40342108
620;0.348231573;0.348231573;0.348231573;0.402994538;0.402994538;0.402994538
621;0.348170711;0.348170711;0.348170711;0.402978934;0.402978934;0.402978934
622;0.3478895;0.3478895;0.3478895;0.402977309;0.402977309;0.402977309
623;0.347846746;0.347846746;0.347846746;0.402962797;0.402962797;0.402962797
624;0.347673127;0.347673127;0.347673127;0.402940895;0.402940895;0.402940895
625;0.347279457;0.347279457;0.347279457;0.402940461;0.402940461;0.402940461
626;0.347043143;0.347043143;0.347043143;0.402930283;0.402930283;0.402930283
627;0.34695842;0.34695842;0.34695842;0.402934429;0.402934429;0.402934429
628;0.346850559;0.346850559;0.346850559;0.402913087;0.402913087;0.402913087
629;0.346726699;0.346726699;0.346726699;0.402930243;0.402930243;0.402930243
630;0.346805931;0.346805931;0.346805931;0.402960769;0.402960769;0.402960769
631;0.346879845;0.346879845;0.346879845;0.402853337;0.402853337;0.402853337
632;0.346783729;0.346783729;0.346783729;0.402830756;0.402830756;0.402830756
633;0.346747526;0.346747526;0.346747526;0.402777141;0.402777141;0.402777141
634;0.346690366;0.346690366;0.346690366;0.402773469;0.402773469;0.402773469
635;0.346620055;0.346620055;0.346620055;0.40277098;0.40277098;0.40277098
636;0.346525517;0.346525517;0.346525517;0.402779615;0.402779615;0.402779615
637;0.346653526;0.346653526;0.346653526;0.402778514;0.402778514;0.402778514
638;0.346681594;0.346681594;0.346681594;0.402776711;0.402776711;0.402776711
639;0.346583016;0.346583016;0.346583016;0.402778262;0.402778262;0.402778262
640;0.346487542;0.346487542;0.346487542;0.402759691;0.402759691;0.402759691
641;0.346570481;0.346570481;0.346570481;0.402789371;0.402789371;0.402789371
642;0.346684281;0.346684281;0.346684281;0.402812002;0.402812002;0.402812002
643;0.3468224;0.3468224;0.3468224;0.402805118;0.402805118;0.402805118
644;0.346755225;0.346755225;0.346755225;0.402842025;0.402842025;0.402842025
645;0.346658855;0.346658855;0.346658855;0.402999301;0.402999301;0.402999301
646;0.346686995;0.346686995;0.346686995;0.402803193;0.402803193;0.402803193
647;0.346667818;0.346667818;0.346667818;0.402795061;0.402795061;0.402795061
648;0.346552483;0.346552483;0.346552483;0.402762025;0.402762025;0.402762025
649;0.34623911;0.34623911;0.34623911;0.402764326;0.402764326;0.402764326
650;0.346422452;0.346422452;0.346422452;0.402781717;0.402781717;0.402781717
651;0.346327361;0.346327361;0.346327361;0.402774388;0.402774388;0.402774388
652;0.346318502;0.346318502;0.346318502;0.402731217;0.402731217;0.402731217
653;0.346369721;0.346369721;0.346369721;0.402740209;0.402740209;0.402740209
654;0.346193693;0.346193693;0.346193693;0.402758209;0.402758209;0.402758209
655;0.346026943;0.346026943;0.346026943;0.402818771;0.402818771;0.402818771
656;0.346039;0.346039;0.346039;0.402870468;0.402870468;0.402870468
657;0.345988615;0.345988615;0.345988615;0.402764432;0.402764432;0.402764432
658;0.34617009;0.34617009;0.34617009;0.402761655;0.402761655;0.402761655
659;0.345999317;0.345999317;0.345999317;0.402729399;0.402729399;0.402729399
660;0.346306155;0.346306155;0.346306155;0.402897216;0.402897216;0.402897216
661;0.346289996;0.346289996;0.346289996;0.402911407;0.402911407;0.402911407
662;0.345995509;0.345995509;0.345995509;0.402914679;0.402914679;0.402914679
663;0.345720973;0.345720973;0.345720973;0.402811185;0.402811185;0.402811185
664;0.345676178;0.345676178;0.345676178;0.402815741;0.402815741;0.402815741
665;0.345624713;0.345624713;0.345624713;0.402776115;0.402776115;0.402776115
666;0.345566118;0.345566118;0.345566118;0.402758726;0.402758726;0.402758726
667;0.345612505;0.345612505;0.345612505;0.402763048;0.402763048;0.402763048
668;0.345589928;0.345589928;0.345589928;0.402753761;0.402753761;0.402753761
669;0.345524991;0.345524991;0.345524991;0.402738914;0.402738914;0.402738914
670;0.34546339;0.34546339;0.34546339;0.402717388;0.402717388;0.402717388
671;0.345362129;0.345362129;0.345362129;0.402656121;0.402656121;0.402656121
672;0.345370277;0.345370277;0.345370277;0.402666065;0.402666065;0.402666065
673;0.345340652;0.345340652;0.345340652;0.402659925;0.402659925;0.402659925
674;0.345602654;0.345602654;0.345602654;0.402647824;0.402647824;0.402647824
675;0.345644915;0.345644915;0.345644915;0.402666375;0.402666375;0.402666375
676;0.345511137;0.345511137;0.345511137;0.402653195;0.402653195;0.402653195
677;0.345424879;0.345424879;0.345424879;0.402795645;0.402795645;0.402795645
678;0.345429108;0.345429108;0.345429108;0.402787101;0.402787101;0.402787101
679;0.345516939;0.345516939;0.345516939;0.402702881;0.402702881;0.402702881
680;0.345606795;0.345606795;0.345606795;0.40269473;0.40269473;0.40269473
681;0.345494213;0.345494213;0.345494213;0.402695833;0.402695833;0.402695833
682;0.345402769;0.345402769;0.345402769;0.402685261;0.402685261;0.402685261
683;0.345151493;0.345151493;0.345151493;0.402647588;0.402647588;0.402647588
684;0.345064835;0.345064835;0.345064835;0.402603654;0.402603654;0.402603654
685;0.344827473;0.344827473;0.344827473;0.402599512;0.402599512;0.402599512
686;0.344785565;0.344785565;0.344785565;0.402598722;0.402598722;0.402598722
687;0.344710872;0.344710872;0.344710872;0.402637285;0.402637285;0.402637285
688;0.34475767;0.34475767;0.34475767;0.402329496;0.402329496;0.402329496
689;0.344406137;0.344406137;0.344406137;0.40200777;0.40200777;0.40200777
690;0.344441166;0.344441166;0.344441166;0.401993659;0.401993659;0.401993659
691;0.344580929;0.344580929;0.344580929;0.401964777;0.401964777;0.401964777
692;0.34471263;0.34471263;0.34471263;0.401959314;0.401959314;0.401959314
693;0.344619017;0.344619017;0.344619017;0.401870441;0.401870441;0.401870441
694;0.344555634;0.344555634;0.344555634;0.401865923;0.401865923;0.401865923
695;0.344531807;0.344531807;0.344531807;0.401844084;0.401844084;0.401844084
696;0.344427058;0.344427058;0.344427058;0.401818114;0.401818114;0.401818114
697;0.344423443;0.344423443;0.344423443;0.401652926;0.401652926;0.401652926
698;0.344222699;0.344222699;0.344222699;0.401652795;0.401652795;0.401652795
699;0.344271278;0.344271278;0.344271278;0.401317688;0.401317688;0.401317688
700;0.344328438;0.344328438;0.344328438;0.401317486;0.401317486;0.401317486
701;0.344209545;0.344209545;0.344209545;0.40129019;0.40129019;0.40129019
702;0.343958184;0.343958184;0.343958184;0.401287842;0.401287842;0.401287842
703;0.344128834;0.344128834;0.344128834;0.401081686;0.401081686;0.401081686
704;0.343958922;0.343958922;0.343958922;0.401038004;0.401038004;0.401038004
705;0.34380288;0.34380288;0.34380288;0.40102643;0.40102643;0.40102643
706;0.343610317;0.343610317;0.343610317;0.401009141;0.401009141;0.401009141
707;0.343636399;0.343636399;0.343636399;0.401005927;0.401005927;0.401005927
708;0.343470398;0.343470398;0.343470398;0.401095789;0.401095789;0.401095789
709;0.343290752;0.343290752;0.343290752;0.401005784;0.401005784;0.401005784
710;0.342996932;0.342996932;0.342996932;0.400872066;0.400872066;0.400872066
711;0.343030591;0.343030591;0.343030591;0.400779877;0.400779877;0.400779877
712;0.343002067;0.343002067;0.343002067;0.400732628;0.400732628;0.400732628
713;0.343042747;0.343042747;0.343042747;0.400696959;0.400696959;0.400696959
714;0.342939143;0.342939143;0.342939143;0.400571299;0.400571299;0.400571299
715;0.343058424;0.343058424;0.343058424;0.400534327;0.400534327;0.400534327
716;0.342802784;0.342802784;0.342802784;0.400410364;0.400410364;0.400410364
717;0.342694971;0.342694971;0.342694971;0.400349064;0.400349064;0.400349064
718;0.342619271;0.342619271;0.342619271;0.400349546;0.400349546;0.400349546
719;0.342535866;0.342535866;0.342535866;0.400369234;0.400369234;0.400369234
720;0.342547069;0.342547069;0.342547069;0.400388512;0.400388512;0.400388512
721;0.342357569;0.342357569;0.342357569;0.400261854;0.400261854;0.400261854
722;0.342105985;0.342105985;0.342105985;0.400283419;0.400283419;0.400283419
723;0.34193638;0.34193638;0.34193638;0.40026781;0.40026781;0.40026781
724;0.341759751;0.341759751;0.341759751;0.400267287;0.400267287;0.400267287
725;0.34167735;0.34167735;0.34167735;0.400152847;0.400152847;0.400152847
726;0.341522593;0.341522593;0.341522593;0.400136356;0.400136356;0.400136356
727;0.341521568;0.341521568;0.341521568;0.400138552;0.400138552;0.400138552
