;0;0;0;0;0;0;0;0;0;0
0;44.48;44.48;44.48;44.48;44.48;44.48;44.48;44.48;44.48;44.48
1;42.61;42.61;42.61;42.61;44.31;42.07;43.5;41.7;43.5;41.09
2;40.97;40.97;39.81;40.76;42.45;40.66;41.21;41.24;42.48;39.1
3;40.39;39.52;39.27;39.99;41.48;39.79;40.86;39.55;42.09;38.47
4;39.18;38.13;38.09;38.79;41.06;39.48;38.61;38.65;40.64;37.09
5;37.81;36.56;37.02;37.92;40.02;38.07;37.14;38.59;38.92;35.62
6;37.45;36.1;36.52;37.81;38.33;37.75;36.75;37.43;38.02;35.11
7;36.58;35.02;35.39;36.49;38.26;37.14;35.94;36.57;37.04;34.55
8;35.99;34.1;34.74;35.41;36.48;36.19;35.16;35.99;36.06;33.68
9;35.98;33.94;34.41;34.86;35.38;35.84;34.77;35.02;35.84;33.29
