;0
297;80.17
298;80.08
299;80.09
300;79.72
301;79.52
302;79.48
303;79.35
304;79.31
305;79.04
306;79.0
307;78.96
308;78.48
309;78.39
310;78.34
311;78.27
312;78.27
313;78.2
314;78.11
315;78.09
316;78.02
317;77.92
318;77.82
319;77.82
320;77.79
321;77.76
322;77.75
323;77.5
324;77.38
325;77.34
326;77.28
327;77.25
328;77.2
329;77.1
330;77.08
331;77.0
332;76.94
333;76.86
334;76.69
335;76.51
336;76.46
337;76.3
338;75.37
339;75.04
340;75.04
341;75.03
342;74.71
343;74.68
344;74.41
345;73.98
346;73.03
347;72.49
348;72.48
349;71.62
350;71.44
351;70.89
352;70.66
353;70.37
354;70.37
355;69.95
356;69.92
357;69.81
358;69.81
359;69.61
360;69.35
361;69.26
362;69.15
363;69.14
364;69.13
365;69.14
366;68.92
367;68.87
368;68.57
369;68.48
370;68.46
371;68.41
372;68.35
373;68.34
374;68.27
375;68.24
376;68.22
377;68.19
378;68.18
379;68.16
380;67.54
381;67.44
382;67.38
383;67.39
384;67.26
385;67.12
386;67.09
387;67.06
388;67.03
389;66.87
390;66.83
391;66.8
392;66.55
393;66.42
394;66.42
395;66.34
396;66.33
397;66.23
398;66.1
399;66.09
400;66.05
401;65.97
402;65.9
403;65.87
404;65.85
405;65.82
406;65.8
407;65.71
408;65.6
409;65.55
410;65.55
411;65.48
412;65.45
413;65.45
414;65.43
415;65.38
416;65.27
417;65.23
418;65.04
419;65.0
420;64.94
421;64.87
422;64.47
423;64.24
424;64.24
425;64.23
426;63.99
427;63.98
428;63.83
429;63.53
430;62.99
431;62.61
432;62.59
433;61.77
434;61.69
435;61.31
436;61.1
437;60.86
438;60.86
439;60.55
440;60.53
441;60.46
442;60.46
443;60.36
444;59.96
445;59.89
446;59.87
447;59.87
448;59.87
449;59.88
450;59.79
451;59.72
452;59.74
453;59.58
454;59.55
455;59.5
456;59.47
457;59.46
458;59.43
459;59.38
460;59.35
461;59.33
462;59.32
463;59.31
464;58.81
465;58.77
466;58.74
467;58.73
468;58.68
469;58.58
470;58.56
471;58.51
472;58.49
473;58.37
474;58.31
475;58.26
476;58.13
477;58.08
478;58.09
479;58.08
480;58.08
481;58.06
482;57.97
483;57.96
484;57.92
485;57.88
486;57.83
487;57.82
488;57.8
489;57.78
490;57.76
491;57.68
492;57.63
493;57.59
494;57.56
495;57.55
496;57.53
497;57.44
498;57.43
499;57.39
