;0;0;0
0;287.84;287.84;287.84
1;279.42;279.8;279.8
2;273.05;273.39;275.35
3;268.51;270.85;270.57
4;259.48;262.05;261.77
5;256.3;257.28;257.1
6;251.76;254.39;254.0
7;246.56;249.03;248.65
8;243.43;243.13;245.77
9;236.4;240.48;239.95
