;0
315;22.88
316;22.87
317;22.87
318;22.87
319;22.87
320;22.87
321;22.86
322;22.85
323;22.83
324;22.82
325;22.81
326;22.81
327;22.81
328;22.81
329;22.8
330;22.8
331;22.79
332;22.79
333;22.77
334;22.78
335;22.78
336;22.78
337;22.77
338;22.77
339;22.77
340;22.76
341;22.76
342;22.74
343;22.73
344;22.72
345;22.72
346;22.71
347;22.71
348;22.7
349;22.7
350;22.71
351;22.7
352;22.68
353;22.67
354;22.67
355;22.67
356;22.66
357;22.66
358;22.65
359;22.65
360;22.65
361;22.64
362;22.65
363;22.64
364;22.64
365;22.64
366;22.64
367;22.64
368;22.63
369;22.64
370;22.63
371;22.63
372;22.62
373;22.62
374;22.62
375;22.61
376;22.61
377;22.61
378;22.61
379;22.61
380;22.61
381;22.61
382;22.6
383;22.61
384;22.6
385;22.61
386;22.61
387;22.61
388;22.6
389;22.6
390;22.59
391;22.59
392;22.58
393;22.57
394;22.57
395;22.57
396;22.57
397;22.57
398;22.56
399;22.55
400;22.54
401;22.54
402;22.55
403;22.54
404;22.55
405;22.55
406;22.54
407;22.54
408;22.53
409;22.53
410;22.52
411;22.51
412;22.51
413;22.5
414;22.49
415;22.49
416;22.48
417;22.47
418;22.46
419;22.45
420;22.45
421;22.46
422;22.47
423;22.46
424;22.46
425;22.46
426;22.45
427;22.46
428;22.45
429;22.45
430;22.44
431;22.44
432;22.44
433;22.43
434;22.43
435;22.42
436;22.42
437;22.42
438;22.41
439;22.41
440;22.41
441;22.41
442;22.41
443;22.41
444;22.39
445;22.39
446;22.38
447;22.38
448;22.39
449;22.39
450;22.4
451;22.39
452;22.4
453;22.39
454;22.39
455;22.39
456;22.38
457;22.38
458;22.37
459;22.37
460;22.38
461;22.37
462;22.37
463;22.36
464;22.36
465;22.36
466;22.35
467;22.34
468;22.34
469;22.34
470;22.34
471;22.34
472;22.34
473;22.34
474;22.34
475;22.34
476;22.34
477;22.35
478;22.35
479;22.36
480;22.36
481;22.35
482;22.35
483;22.34
484;22.34
485;22.33
486;22.33
487;22.32
488;22.32
489;22.33
490;22.33
491;22.32
492;22.32
493;22.32
494;22.32
495;22.32
496;22.31
497;22.31
498;22.31
499;22.3
