;0;0;0;0;0;0;0;0;0;0
0;44.48;44.48;44.48;44.48;44.48;44.48;44.48;44.48;44.48;44.48
1;42.61;42.61;42.61;42.61;44.15;42.07;43.5;41.81;43.5;41.09
2;41.75;41.75;40.3;41.75;42.46;41.53;41.75;41.1;43.24;40.13
3;40.87;39.25;39.53;40.51;42.28;40.16;41.06;40.16;42.5;39.39
4;38.93;37.18;37.65;38.59;41.52;38.85;38.58;38.65;41.33;37.14
5;38.13;36.41;37.06;38.28;39.75;38.15;37.32;38.65;39.22;36.23
6;37.61;35.72;36.48;38.0;38.58;37.69;36.86;37.98;37.69;35.64
7;36.4;34.33;35.17;37.07;38.53;36.63;35.79;36.67;37.11;34.55
8;36.2;33.95;34.88;35.75;36.66;36.17;35.3;35.84;35.96;34.08
9;36.21;33.64;34.47;34.97;35.84;35.69;34.81;35.35;35.5;33.03
