;expVisits_mean;expVisits_min;expVisits_max
62;10.633333333333333;10.54;10.73
63;10.633333333333333;10.54;10.73
64;10.61;10.52;10.7
65;10.583333333333334;10.49;10.68
66;10.573333333333332;10.48;10.66
67;10.566666666666668;10.48;10.66
68;10.546666666666667;10.48;10.63
69;10.556666666666667;10.49;10.63
70;10.54;10.48;10.6
71;10.549999999999999;10.49;10.63
72;10.53;10.47;10.61
73;10.520000000000001;10.44;10.63
74;10.52;10.45;10.63
75;10.516666666666667;10.44;10.63
76;10.5;10.42;10.6
77;10.493333333333332;10.43;10.58
78;10.473333333333334;10.42;10.56
79;10.466666666666667;10.42;10.54
80;10.453333333333333;10.42;10.51
81;10.443333333333333;10.42;10.49
82;10.43;10.39;10.48
83;10.420000000000002;10.38;10.46
84;10.413333333333334;10.37;10.46
85;10.403333333333334;10.36;10.45
86;10.396666666666667;10.35;10.43
87;10.389999999999999;10.34;10.43
88;10.383333333333335;10.34;10.41
89;10.386666666666668;10.35;10.41
90;10.38;10.33;10.41
91;10.363333333333335;10.32;10.39
92;10.360000000000001;10.3;10.39
93;10.35;10.3;10.38
94;10.346666666666666;10.29;10.38
95;10.336666666666666;10.28;10.37
96;10.319999999999999;10.27;10.35
97;10.323333333333332;10.27;10.36
98;10.31;10.26;10.36
99;10.293333333333335;10.25;10.32
100;10.283333333333333;10.25;10.32
101;10.283333333333333;10.26;10.31
102;10.270000000000001;10.24;10.3
103;10.273333333333333;10.24;10.31
104;10.276666666666666;10.24;10.31
105;10.28;10.25;10.32
106;10.276666666666666;10.25;10.31
107;10.26;10.23;10.29
108;10.270000000000001;10.25;10.3
109;10.263333333333334;10.24;10.3
110;10.273333333333333;10.23;10.33
111;10.26;10.22;10.31
112;10.26;10.23;10.29
113;10.26;10.22;10.3
114;10.256666666666668;10.22;10.3
115;10.25;10.22;10.28
116;10.253333333333332;10.22;10.29
117;10.256666666666666;10.22;10.29
118;10.25;10.21;10.29
119;10.256666666666668;10.21;10.3
120;10.246666666666666;10.2;10.28
121;10.24;10.2;10.26
122;10.226666666666667;10.2;10.25
123;10.219999999999999;10.19;10.26
124;10.21;10.17;10.26
125;10.206666666666667;10.16;10.25
126;10.200000000000001;10.15;10.25
127;10.186666666666667;10.13;10.23
128;10.183333333333335;10.13;10.22
129;10.176666666666668;10.12;10.22
130;10.17;10.11;10.21
131;10.163333333333334;10.1;10.21
132;10.16;10.09;10.2
133;10.153333333333334;10.08;10.19
134;10.14;10.07;10.18
135;10.14;10.06;10.18
136;10.136666666666668;10.06;10.18
137;10.14;10.07;10.18
138;10.136666666666665;10.08;10.17
139;10.133333333333333;10.06;10.17
140;10.13;10.06;10.17
141;10.133333333333333;10.06;10.17
142;10.123333333333333;10.04;10.17
143;10.116666666666667;10.05;10.16
144;10.116666666666667;10.05;10.17
145;10.113333333333333;10.05;10.17
146;10.110000000000001;10.05;10.17
147;10.103333333333333;10.05;10.16
148;10.1;10.03;10.17
149;10.096666666666666;10.02;10.17
150;10.1;10.03;10.19
151;10.083333333333334;10.01;10.18
152;10.083333333333334;10.0;10.18
153;10.08;10.0;10.17
154;10.073333333333332;9.99;10.17
155;10.066666666666666;9.98;10.16
156;10.063333333333333;9.97;10.16
157;10.06;9.96;10.17
158;10.053333333333333;9.95;10.16
159;10.056666666666667;9.95;10.16
160;10.053333333333333;9.95;10.15
161;10.05;9.95;10.15
162;10.046666666666667;9.95;10.14
163;10.046666666666667;9.95;10.14
164;10.046666666666667;9.94;10.15
165;10.046666666666665;9.95;10.15
166;10.046666666666665;9.95;10.16
167;10.036666666666667;9.95;10.14
168;10.026666666666666;9.94;10.13
169;10.026666666666666;9.94;10.13
170;10.023333333333333;9.94;10.12
171;10.019999999999998;9.94;10.12
172;10.016666666666666;9.93;10.11
173;10.01;9.92;10.1
174;10.006666666666668;9.92;10.09
175;10.003333333333334;9.91;10.09
176;10.003333333333332;9.92;10.08
177;10.003333333333332;9.92;10.08
178;10.0;9.92;10.08
179;9.996666666666668;9.92;10.08
180;9.996666666666668;9.93;10.07
181;9.99;9.92;10.06
182;9.986666666666666;9.92;10.06
183;9.99;9.92;10.06
184;9.986666666666666;9.93;10.05
185;9.983333333333334;9.92;10.06
186;9.986666666666666;9.93;10.06
187;9.980000000000002;9.92;10.05
188;9.980000000000002;9.92;10.05
189;9.976666666666668;9.91;10.05
190;9.973333333333334;9.9;10.05
191;9.973333333333333;9.91;10.04
192;9.966666666666667;9.9;10.04
193;9.963333333333333;9.9;10.03
194;9.963333333333333;9.9;10.03
195;9.966666666666667;9.89;10.04
196;9.963333333333333;9.89;10.03
197;9.96;9.89;10.03
198;9.953333333333333;9.89;10.02
199;9.953333333333333;9.9;10.01
200;9.956666666666665;9.9;10.01
201;9.956666666666665;9.9;10.0
202;9.953333333333333;9.9;10.0
203;9.953333333333333;9.89;10.0
204;9.946666666666667;9.88;9.99
205;9.94;9.88;9.98
206;9.933333333333332;9.87;9.97
207;9.936666666666667;9.88;9.97
208;9.936666666666667;9.88;9.97
209;9.94;9.89;9.97
210;9.943333333333333;9.89;9.97
211;9.950000000000001;9.9;9.98
212;9.950000000000001;9.9;9.98
213;9.943333333333333;9.89;9.97
214;9.94;9.89;9.97
215;9.93;9.88;9.96
216;9.933333333333334;9.89;9.96
217;9.926666666666668;9.89;9.95
218;9.926666666666668;9.89;9.95
219;9.93;9.89;9.95
220;9.923333333333334;9.89;9.95
221;9.923333333333334;9.89;9.95
222;9.92;9.89;9.95
223;9.92;9.89;9.95
224;9.92;9.89;9.95
225;9.916666666666666;9.88;9.95
226;9.916666666666666;9.88;9.95
227;9.913333333333332;9.87;9.95
228;9.913333333333332;9.87;9.95
229;9.916666666666666;9.87;9.96
230;9.92;9.87;9.96
231;9.916666666666666;9.87;9.95
232;9.92;9.88;9.95
233;9.916666666666666;9.87;9.95
234;9.909999999999998;9.87;9.94
235;9.906666666666666;9.87;9.93
236;9.903333333333334;9.86;9.93
237;9.899999999999999;9.87;9.92
238;9.899999999999999;9.87;9.92
239;9.899999999999999;9.87;9.92
240;9.899999999999999;9.87;9.92
241;9.899999999999999;9.87;9.92
242;9.893333333333333;9.86;9.91
243;9.893333333333333;9.86;9.91
244;9.89;9.86;9.91
245;9.89;9.86;9.91
246;9.89;9.86;9.91
247;9.883333333333333;9.86;9.9
248;9.883333333333333;9.86;9.9
249;9.88;9.86;9.89
250;9.883333333333333;9.86;9.9
251;9.876666666666667;9.86;9.89
252;9.88;9.86;9.89
253;9.88;9.86;9.89
254;9.883333333333333;9.85;9.9
255;9.883333333333333;9.85;9.9
256;9.88;9.85;9.9
257;9.876666666666667;9.84;9.9
258;9.876666666666667;9.84;9.9
259;9.873333333333333;9.83;9.9
260;9.87;9.83;9.89
261;9.87;9.83;9.89
262;9.866666666666667;9.82;9.9
263;9.863333333333333;9.82;9.9
264;9.866666666666667;9.82;9.9
265;9.863333333333335;9.81;9.9
266;9.863333333333335;9.81;9.9
267;9.866666666666667;9.82;9.9
268;9.87;9.83;9.9
269;9.863333333333333;9.82;9.9
270;9.86;9.82;9.89
271;9.86;9.82;9.89
272;9.863333333333335;9.82;9.89
273;9.856666666666667;9.81;9.89
274;9.860000000000001;9.81;9.89
275;9.860000000000001;9.81;9.89
276;9.860000000000001;9.81;9.89
277;9.860000000000001;9.81;9.89
278;9.866666666666667;9.82;9.89
279;9.866666666666667;9.83;9.89
280;9.87;9.83;9.89
281;9.87;9.83;9.89
282;9.87;9.83;9.89
283;9.87;9.83;9.89
284;9.870000000000001;9.84;9.89
285;9.866666666666665;9.84;9.89
286;9.866666666666665;9.84;9.89
287;9.866666666666667;9.83;9.89
288;9.863333333333332;9.83;9.89
289;9.863333333333332;9.83;9.89
290;9.863333333333332;9.83;9.89
291;9.863333333333332;9.83;9.89
292;9.863333333333332;9.83;9.89
293;9.863333333333332;9.83;9.89
294;9.86;9.83;9.89
295;9.86;9.83;9.89
296;9.856666666666667;9.83;9.88
297;9.85;9.82;9.88
298;9.85;9.82;9.87
299;9.850000000000001;9.81;9.88
300;9.853333333333333;9.82;9.87
301;9.85;9.81;9.87
302;9.853333333333333;9.81;9.88
303;9.85;9.8;9.88
304;9.846666666666668;9.8;9.88
305;9.843333333333332;9.8;9.87
306;9.843333333333332;9.8;9.87
307;9.84;9.8;9.87
308;9.83;9.79;9.86
309;9.833333333333334;9.79;9.86
310;9.83;9.79;9.86
311;9.833333333333334;9.8;9.86
312;9.83;9.79;9.87
313;9.83;9.8;9.86
314;9.826666666666666;9.8;9.86
315;9.826666666666666;9.8;9.86
316;9.823333333333334;9.8;9.85
317;9.82;9.79;9.85
318;9.823333333333334;9.8;9.85
319;9.823333333333334;9.8;9.85
320;9.823333333333334;9.8;9.85
321;9.82;9.79;9.85
322;9.816666666666666;9.79;9.85
323;9.82;9.8;9.85
324;9.813333333333334;9.8;9.84
325;9.81;9.79;9.84
326;9.81;9.79;9.84
327;9.803333333333335;9.78;9.83
328;9.803333333333335;9.78;9.83
329;9.803333333333335;9.78;9.83
330;9.8;9.77;9.83
331;9.796666666666665;9.77;9.83
332;9.8;9.77;9.83
333;9.793333333333331;9.76;9.83
334;9.793333333333331;9.76;9.83
335;9.79;9.75;9.83
336;9.79;9.76;9.82
337;9.79;9.76;9.82
338;9.786666666666667;9.75;9.82
339;9.786666666666667;9.75;9.82
340;9.783333333333333;9.75;9.82
341;9.783333333333333;9.75;9.82
342;9.783333333333333;9.74;9.83
343;9.783333333333333;9.74;9.83
344;9.780000000000001;9.74;9.83
345;9.780000000000001;9.74;9.83
346;9.780000000000001;9.74;9.83
347;9.776666666666667;9.73;9.83
348;9.780000000000001;9.74;9.83
349;9.780000000000001;9.74;9.83
350;9.776666666666666;9.74;9.82
351;9.780000000000001;9.74;9.83
352;9.776666666666667;9.73;9.83
353;9.773333333333333;9.74;9.82
354;9.773333333333333;9.74;9.82
355;9.773333333333333;9.74;9.82
356;9.776666666666666;9.75;9.82
357;9.773333333333333;9.74;9.82
358;9.773333333333333;9.74;9.82
359;9.773333333333333;9.74;9.82
360;9.773333333333333;9.74;9.82
361;9.77;9.73;9.82
362;9.77;9.73;9.82
363;9.773333333333333;9.74;9.82
364;9.77;9.73;9.82
365;9.77;9.73;9.82
366;9.77;9.73;9.82
367;9.773333333333333;9.73;9.83
368;9.773333333333333;9.73;9.83
369;9.773333333333333;9.73;9.83
370;9.773333333333333;9.73;9.83
371;9.77;9.73;9.82
372;9.766666666666666;9.72;9.82
373;9.766666666666667;9.73;9.81
374;9.766666666666667;9.73;9.81
375;9.766666666666667;9.73;9.81
376;9.763333333333334;9.72;9.81
377;9.763333333333334;9.72;9.81
378;9.763333333333334;9.72;9.81
379;9.763333333333334;9.72;9.81
380;9.763333333333334;9.72;9.81
381;9.763333333333334;9.72;9.81
382;9.763333333333334;9.72;9.81
383;9.763333333333334;9.71;9.81
384;9.766666666666666;9.72;9.81
385;9.76;9.71;9.8
386;9.76;9.71;9.8
387;9.76;9.71;9.8
388;9.76;9.71;9.8
389;9.76;9.71;9.8
390;9.76;9.71;9.8
391;9.753333333333332;9.71;9.79
392;9.753333333333332;9.71;9.79
393;9.753333333333332;9.71;9.79
394;9.749999999999998;9.7;9.79
395;9.746666666666666;9.7;9.79
396;9.749999999999998;9.7;9.79
397;9.749999999999998;9.7;9.79
398;9.746666666666664;9.69;9.79
399;9.743333333333332;9.69;9.79
400;9.743333333333332;9.69;9.79
401;9.74;9.69;9.79
402;9.743333333333332;9.69;9.79
403;9.74;9.69;9.79
404;9.743333333333332;9.69;9.79
405;9.74;9.68;9.79
406;9.74;9.68;9.79
407;9.74;9.68;9.79
408;9.736666666666666;9.69;9.78
409;9.74;9.69;9.78
410;9.736666666666666;9.69;9.78
411;9.726666666666667;9.68;9.77
412;9.726666666666667;9.68;9.77
413;9.729999999999999;9.68;9.78
414;9.729999999999999;9.68;9.78
415;9.726666666666667;9.68;9.78
416;9.726666666666667;9.68;9.78
417;9.726666666666667;9.68;9.78
418;9.723333333333334;9.68;9.78
419;9.723333333333334;9.68;9.78
420;9.723333333333334;9.68;9.78
421;9.72;9.68;9.77
422;9.723333333333334;9.68;9.77
423;9.72;9.68;9.76
424;9.719999999999999;9.69;9.76
425;9.719999999999999;9.69;9.76
426;9.716666666666667;9.68;9.76
427;9.716666666666667;9.68;9.75
428;9.713333333333333;9.68;9.75
429;9.713333333333333;9.68;9.75
430;9.713333333333333;9.68;9.75
431;9.713333333333333;9.68;9.75
432;9.713333333333333;9.68;9.75
433;9.713333333333333;9.68;9.75
434;9.713333333333333;9.68;9.75
435;9.713333333333333;9.68;9.75
436;9.713333333333333;9.68;9.75
437;9.716666666666667;9.69;9.75
438;9.709999999999999;9.69;9.74
439;9.713333333333333;9.69;9.75
440;9.706666666666665;9.68;9.74
441;9.706666666666665;9.68;9.74
442;9.706666666666665;9.68;9.74
443;9.71;9.68;9.74
444;9.703333333333333;9.68;9.73
445;9.703333333333333;9.68;9.73
446;9.706666666666665;9.68;9.74
447;9.706666666666665;9.68;9.74
448;9.71;9.68;9.74
449;9.71;9.68;9.74
450;9.706666666666667;9.68;9.73
451;9.703333333333333;9.67;9.73
452;9.703333333333333;9.67;9.73
453;9.703333333333333;9.67;9.73
454;9.71;9.68;9.74
455;9.71;9.68;9.74
456;9.71;9.68;9.74
457;9.706666666666669;9.67;9.74
458;9.706666666666669;9.67;9.74
459;9.706666666666669;9.67;9.74
460;9.706666666666669;9.67;9.74
461;9.703333333333333;9.67;9.73
462;9.706666666666667;9.68;9.73
463;9.706666666666667;9.68;9.73
464;9.706666666666667;9.68;9.73
465;9.700000000000001;9.67;9.73
466;9.703333333333333;9.68;9.73
467;9.703333333333333;9.68;9.73
468;9.703333333333333;9.68;9.73
469;9.700000000000001;9.67;9.73
470;9.700000000000001;9.67;9.73
471;9.700000000000001;9.67;9.73
472;9.700000000000001;9.67;9.73
473;9.700000000000001;9.67;9.73
474;9.700000000000001;9.67;9.73
475;9.703333333333333;9.67;9.73
476;9.703333333333333;9.67;9.73
477;9.703333333333333;9.67;9.73
478;9.703333333333333;9.67;9.73
479;9.706666666666667;9.68;9.72
480;9.703333333333333;9.68;9.72
481;9.703333333333333;9.68;9.72
482;9.703333333333333;9.68;9.72
483;9.703333333333333;9.68;9.72
484;9.703333333333333;9.68;9.72
485;9.700000000000001;9.68;9.72
486;9.700000000000001;9.68;9.72
487;9.700000000000001;9.68;9.72
488;9.696666666666667;9.68;9.71
489;9.700000000000001;9.68;9.71
490;9.700000000000001;9.68;9.71
491;9.696666666666667;9.68;9.71
492;9.696666666666667;9.68;9.71
493;9.700000000000001;9.68;9.71
494;9.700000000000001;9.68;9.71
495;9.700000000000001;9.68;9.71
496;9.696666666666667;9.68;9.71
497;9.696666666666667;9.67;9.72
498;9.696666666666667;9.67;9.72
499;9.696666666666667;9.67;9.72
