;0
0;0.441927073
1;0.441719767
2;0.441567475
3;0.441355937
4;0.442020693
5;0.441990088
6;0.441964819
7;0.441824821
8;0.441892897
9;0.44119461
10;0.440976072
11;0.440990517
12;0.440304163
13;0.438888597
14;0.43888137
15;0.438196583
16;0.43771772
17;0.437363162
18;0.437054104
19;0.436963502
20;0.436959618
21;0.436855408
22;0.4368476
23;0.436708423
24;0.436452417
25;0.436251346
26;0.436167463
27;0.436061496
28;0.435873402
29;0.435819124
30;0.435759541
31;0.435837103
32;0.435345109
33;0.435323727
34;0.435286047
35;0.435309878
36;0.435258942
37;0.435258079
38;0.435215836
39;0.435300993
40;0.435104827
41;0.43499114
42;0.434650273
43;0.434586566
44;0.434545612
45;0.435114613
46;0.43505
47;0.435025578
48;0.435056216
49;0.433368569
50;0.433445411
51;0.433438834
52;0.433471492
53;0.433490728
54;0.433417713
55;0.433309521
56;0.432891543
57;0.43287543
58;0.432852587
59;0.43285114
60;0.432853021
61;0.432840802
62;0.432823905
63;0.432563976
64;0.432519966
65;0.432480497
66;0.432469346
67;0.43240304
68;0.432051514
69;0.431801822
70;0.431785203
71;0.431773119
72;0.431361715
73;0.431374674
74;0.432296784
75;0.432306715
76;0.432060052
77;0.431948359
78;0.431963614
79;0.431926502
80;0.430944475
81;0.430936396
82;0.430933568
83;0.430837694
84;0.43072728
85;0.430728831
86;0.4307078
87;0.430349129
88;0.430258773
89;0.430278655
90;0.430255343
91;0.430132667
92;0.429729274
93;0.42972881
94;0.429672201
95;0.429671896
96;0.429525074
97;0.428999606
98;0.428991803
99;0.428952306
100;0.428857752
101;0.428797509
102;0.428693317
103;0.42876446
104;0.42876521
105;0.428691586
106;0.428606999
107;0.428606333
108;0.428423463
109;0.4283543
110;0.42876781
111;0.428728329
112;0.428372183
113;0.428285648
114;0.428255063
115;0.428243939
116;0.428223932
117;0.428218772
118;0.428103749
119;0.428031423
120;0.427979538
121;0.427978555
122;0.427959724
123;0.427940933
124;0.427734213
125;0.427629407
126;0.42723789
127;0.427212019
128;0.427173137
129;0.426977692
130;0.426977362
131;0.4269063
132;0.426647953
133;0.426646003
134;0.426598759
135;0.426545705
136;0.426567997
137;0.426607293
138;0.426630605
139;0.426629436
140;0.426630884
141;0.426600114
142;0.426406435
143;0.426431359
144;0.426395297
145;0.426358791
146;0.426294676
147;0.426258814
148;0.426237699
149;0.426241226
150;0.426239074
151;0.426222096
152;0.426088399
153;0.426103773
154;0.42657618
155;0.426466795
156;0.426382843
157;0.424714042
158;0.424702147
159;0.424589564
160;0.424551569
161;0.424592036
162;0.424582448
163;0.42449568
164;0.42448873
165;0.424445073
166;0.424233238
167;0.424109466
168;0.424118356
169;0.424043151
170;0.424083274
171;0.42349595
172;0.422590434
173;0.422553666
174;0.42253529
175;0.422284607
176;0.422395734
177;0.422305772
178;0.422293887
179;0.422327156
180;0.42287569
181;0.422859358
182;0.422788341
183;0.422766797
184;0.42276161
185;0.422748662
186;0.422713313
187;0.422672697
188;0.422637264
189;0.422567756
190;0.422348422
191;0.422335913
192;0.422298366
193;0.422290314
194;0.42227536
195;0.422274482
196;0.422234045
197;0.422027856
198;0.421825638
199;0.421780631
200;0.421816166
201;0.421599224
202;0.421609561
203;0.421608279
204;0.421530432
205;0.421508045
206;0.421479567
207;0.421489073
208;0.421402249
209;0.42193243
210;0.421922694
211;0.421806933
212;0.421871149
213;0.421838614
214;0.421851891
215;0.421786345
216;0.42180549
217;0.421819306
218;0.42168539
219;0.421019493
220;0.421019451
221;0.420977148
222;0.420987014
223;0.420961563
224;0.420996622
225;0.420958424
226;0.420942526
227;0.420904568
228;0.420899858
229;0.420900753
230;0.420872327
231;0.420834708
232;0.420879512
233;0.420856852
234;0.420514756
235;0.420506806
236;0.420444251
237;0.42029687
238;0.420290745
239;0.420153125
240;0.420133468
241;0.420166789
242;0.42011528
243;0.41998157
244;0.41980634
245;0.41976874
246;0.419738251
247;0.419730512
248;0.419242747
249;0.419043831
250;0.419048375
251;0.419002573
252;0.419115396
253;0.418860692
254;0.418805304
255;0.418801386
256;0.418780636
257;0.41876454
258;0.41870235
259;0.418683981
260;0.418675662
261;0.41829934
262;0.418222991
263;0.418198033
264;0.418286312
265;0.417553261
266;0.417550774
267;0.417429365
268;0.417366251
269;0.417334691
270;0.417359883
271;0.417315919
272;0.417261353
273;0.417366365
274;0.41737354
275;0.417032066
276;0.417005774
277;0.416908002
278;0.416939449
279;0.416917216
280;0.416903282
281;0.416904959
282;0.416845597
283;0.4171751
284;0.417580636
285;0.417649773
286;0.417670222
287;0.417860866
288;0.417861192
289;0.417729691
290;0.417825974
291;0.417765333
292;0.417452425
293;0.417452556
294;0.41748904
295;0.416303043
296;0.416329725
297;0.416283472
298;0.416278095
299;0.41608085
300;0.416537327
301;0.416494744
302;0.416496088
303;0.416495751
304;0.416461359
305;0.416316232
306;0.416304436
307;0.416304511
308;0.41619317
309;0.416088435
310;0.415804697
311;0.415765064
312;0.415688723
313;0.41572258
314;0.415711525
315;0.415758675
316;0.41536546
317;0.415304011
318;0.415324144
319;0.41520738
320;0.415202083
321;0.415152716
322;0.415141592
323;0.414761306
