;expVisits_mean;expVisits_min;expVisits_max
200;93.08;92.9;93.3
201;92.98333333333333;92.8;93.32
202;92.53333333333335;92.44;92.59
203;92.25;91.98;92.4
204;92.15333333333332;91.88;92.38
205;92.06333333333333;91.81;92.32
206;91.98333333333333;91.75;92.17
207;91.82333333333332;91.52;92.07
208;91.69333333333334;91.44;91.84
209;91.67999999999999;91.46;91.84
210;91.54;91.32;91.73
211;91.45;91.17;91.75
212;91.31666666666666;90.98;91.63
213;91.24333333333334;90.89;91.58
214;91.18;90.84;91.51
215;90.94333333333333;90.5;91.37
216;90.77666666666666;90.29;91.21
217;90.68333333333334;90.27;91.02
218;90.49666666666667;90.17;90.7
219;90.39;90.15;90.52
220;90.16666666666667;89.79;90.44
221;89.93666666666667;89.56;90.21
222;89.86666666666667;89.5;90.06
223;89.80666666666667;89.4;90.05
224;89.61000000000001;89.17;89.85
225;89.32666666666667;88.77;89.77
226;89.12666666666667;88.65;89.41
227;89.07333333333334;88.57;89.36
228;88.85333333333334;88.39;89.29
229;88.74666666666667;88.3;89.17
230;88.53666666666668;88.3;88.7
231;88.3;88.07;88.58
232;88.22666666666667;88.0;88.51
233;87.96666666666665;87.63;88.31
234;87.85333333333334;87.57;88.24
235;87.77666666666666;87.4;88.21
236;87.69333333333334;87.37;88.04
237;87.56666666666666;87.23;87.95
238;87.38666666666666;87.05;87.77
239;87.25333333333333;87.0;87.61
240;87.2;86.92;87.61
241;87.08333333333333;86.73;87.56
242;86.98;86.57;87.44
243;86.92;86.54;87.34
244;86.88333333333333;86.5;87.3
245;86.74000000000001;86.48;86.98
246;86.67666666666668;86.41;86.92
247;86.47333333333334;86.11;86.95
248;86.38;86.06;86.89
249;85.77666666666666;85.3;86.29
250;85.69333333333333;85.2;86.13
251;85.53000000000002;84.87;86.09
252;85.36333333333333;84.88;85.77
253;85.31;84.82;85.73
254;85.17;84.73;85.54
255;85.02;84.54;85.44
256;84.91333333333334;84.45;85.29
257;84.83666666666666;84.3;85.24
258;84.58666666666667;84.25;85.15
259;84.47666666666667;84.16;85.08
260;84.42333333333333;84.1;85.03
261;84.14999999999999;84.06;84.27
262;84.08666666666666;84.03;84.19
263;83.93333333333334;83.65;84.13
264;83.83333333333333;83.57;83.97
265;83.76;83.54;83.92
266;83.64999999999999;83.4;83.83
267;83.38333333333333;82.96;83.83
268;83.29333333333334;82.91;83.75
269;83.18666666666667;82.78;83.58
270;83.07;82.74;83.31
271;82.98;82.7;83.13
272;82.82333333333334;82.41;83.06
273;82.67999999999999;82.27;83.03
274;82.55;82.08;82.99
275;82.38666666666667;81.77;82.86
276;82.25666666666666;81.74;82.58
277;82.18333333333332;81.71;82.46
278;82.13333333333333;81.66;82.38
279;82.08666666666666;81.61;82.42
280;82.02;81.53;82.36
281;81.84333333333335;81.41;82.23
282;81.79333333333334;81.34;82.15
283;81.73333333333333;81.22;82.15
284;81.68;81.18;82.08
285;81.65666666666665;81.16;82.08
286;81.62333333333333;81.16;82.01
287;81.57666666666667;81.12;81.99
288;81.47333333333333;80.97;81.91
289;81.40333333333335;80.93;81.86
290;81.30666666666666;80.81;81.72
291;81.21666666666668;80.76;81.55
292;81.14333333333333;80.68;81.43
293;81.05666666666667;80.66;81.31
294;81.00666666666666;80.61;81.27
295;80.93666666666667;80.48;81.23
296;80.86333333333333;80.34;81.19
297;80.70666666666666;80.3;80.96
298;80.58999999999999;80.28;80.78
299;80.57333333333332;80.21;80.81
300;80.46999999999998;79.99;80.72
301;80.28666666666666;79.98;80.66
302;80.18;79.75;80.65
303;79.91000000000001;79.48;80.55
304;79.85666666666667;79.42;80.53
305;79.76333333333334;79.33;80.42
306;79.70666666666666;79.3;80.32
307;79.63;79.19;80.3
308;79.51;79.11;80.05
309;79.44666666666667;79.03;79.98
310;79.28;78.92;79.89
311;79.08999999999999;78.82;79.47
312;79.06666666666666;78.82;79.44
313;78.96333333333332;78.7;79.38
314;78.91333333333334;78.68;79.35
315;78.85666666666667;78.65;79.25
316;78.67;78.19;79.17
317;78.46333333333334;78.12;78.8
318;78.40666666666665;78.07;78.76
319;78.36;78.05;78.66
320;78.28333333333332;78.05;78.53
321;78.25;78.01;78.49
322;78.13666666666667;77.9;78.47
323;78.06;77.79;78.41
324;77.91;77.58;78.37
325;77.86333333333334;77.51;78.34
326;77.75;77.38;78.14
327;77.68333333333334;77.3;78.04
328;77.63;77.27;78.0
329;77.51;77.06;77.93
330;77.47666666666667;77.04;77.89
331;77.39;77.02;77.77
332;77.34666666666668;77.01;77.72
333;77.27;76.99;77.52
334;77.19999999999999;76.88;77.46
335;77.15666666666665;76.82;77.45
336;77.11333333333333;76.82;77.41
337;77.06;76.78;77.31
338;77.00666666666666;76.69;77.27
339;76.85666666666667;76.66;77.22
340;76.80666666666667;76.6;77.2
341;76.76333333333334;76.56;77.13
342;76.7;76.49;77.06
343;76.48666666666668;75.94;77.04
344;76.44;75.94;76.97
345;76.36666666666666;75.87;76.91
346;76.34;75.84;76.9
347;76.24333333333334;75.74;76.88
348;76.16000000000001;75.7;76.78
349;76.09666666666666;75.69;76.69
350;76.02666666666666;75.57;76.63
351;75.87333333333333;75.53;76.39
352;75.79333333333334;75.35;76.37
353;75.63666666666666;75.19;76.2
354;75.58666666666666;75.1;76.18
355;75.55000000000001;75.08;76.15
356;75.53666666666668;75.05;76.13
357;75.50333333333333;75.01;76.07
358;75.46333333333334;74.93;76.05
359;75.38666666666667;74.93;75.87
360;75.34333333333333;74.95;75.74
361;75.17333333333333;74.89;75.7
362;75.10666666666667;74.81;75.65
363;74.96;74.8;75.26
364;74.90333333333334;74.72;75.23
365;74.86666666666666;74.69;75.13
366;74.82333333333334;74.62;75.1
367;74.73;74.41;75.1
368;74.55333333333334;74.36;74.65
369;74.49666666666666;74.34;74.58
370;74.28666666666668;74.1;74.5
371;74.23333333333333;74.07;74.4
372;74.17333333333335;74.01;74.34
373;73.85666666666667;73.4;74.17
374;73.8;73.36;74.13
375;73.72;73.34;73.97
376;73.64666666666666;73.31;73.94
377;73.36333333333333;72.68;73.81
378;73.08;72.56;73.56
379;72.96;72.53;73.41
380;72.92;72.5;73.36
381;72.55666666666667;71.88;73.28
382;72.45666666666666;71.8;73.21
383;72.39999999999999;71.76;73.14
384;72.27333333333333;71.68;72.92
385;72.03333333333333;71.66;72.22
386;71.62333333333333;71.09;72.18
387;71.57333333333332;71.02;72.13
388;71.47333333333334;71.0;71.91
389;71.43;70.94;71.87
390;71.35000000000001;70.91;71.72
391;71.31;70.86;71.67
392;71.26;70.83;71.59
393;71.16333333333333;70.56;71.58
394;71.11;70.5;71.51
395;71.06666666666666;70.47;71.47
396;71.03333333333335;70.44;71.42
397;70.98;70.37;71.39
398;70.95;70.31;71.37
399;70.83;70.29;71.32
400;70.77333333333333;70.21;71.28
401;70.71;70.13;71.22
402;70.67333333333333;70.09;71.17
403;70.66000000000001;70.09;71.16
404;70.53333333333333;70.05;70.96
405;70.46333333333334;70.03;70.89
406;70.36666666666666;69.88;70.82
407;70.31333333333333;69.74;70.8
408;70.25333333333333;69.72;70.68
409;70.24;69.72;70.67
410;70.21;69.7;70.66
411;70.13000000000001;69.62;70.55
412;70.09333333333335;69.6;70.51
413;70.04333333333334;69.52;70.47
414;70.00333333333333;69.48;70.42
415;69.96;69.47;70.41
416;69.89333333333333;69.42;70.27
417;69.85333333333334;69.37;70.26
418;69.81333333333333;69.35;70.2
419;69.77666666666666;69.31;70.19
420;69.75333333333333;69.3;70.13
421;69.65333333333335;69.12;70.04
422;69.62;69.11;69.99
423;69.54333333333334;68.96;69.97
424;69.49666666666666;68.91;69.92
425;69.38666666666667;68.89;69.9
426;69.25;68.84;69.59
427;69.20333333333333;68.75;69.54
428;69.03;68.72;69.5
429;68.94666666666667;68.67;69.42
430;68.88333333333333;68.61;69.35
431;68.86666666666667;68.59;69.34
432;68.79333333333334;68.53;69.31
433;68.74000000000001;68.51;69.2
434;68.70666666666666;68.44;69.19
435;68.63666666666667;68.36;69.13
436;68.59333333333332;68.31;69.08
437;68.56666666666666;68.32;69.06
438;68.41000000000001;67.91;69.02
439;68.32666666666667;67.69;69.01
440;68.28666666666666;67.65;68.99
441;68.21666666666667;67.63;68.87
442;68.17999999999999;67.57;68.83
443;68.17333333333333;67.55;68.85
444;68.00999999999999;67.47;68.48
445;67.95666666666666;67.44;68.37
446;67.93;67.44;68.36
447;67.89;67.41;68.29
448;67.84333333333332;67.34;68.24
449;67.84;67.33;68.26
450;67.79333333333334;67.29;68.21
451;67.74333333333333;67.22;68.17
452;67.71666666666665;67.19;68.13
453;67.69;67.16;68.12
454;67.64333333333333;67.11;68.08
455;67.60666666666667;67.1;68.04
456;67.55333333333334;66.99;68.0
457;67.5;66.87;67.97
458;67.41333333333334;66.82;67.78
459;67.37333333333333;66.81;67.77
460;67.25999999999999;66.78;67.74
461;67.18333333333334;66.77;67.64
462;67.14666666666666;66.73;67.59
463;67.01333333333334;66.69;67.54
464;67.0;66.67;67.52
465;66.96666666666665;66.64;67.49
466;66.93666666666667;66.62;67.45
467;66.82000000000001;66.39;67.39
468;66.55000000000001;65.93;67.05
469;66.43333333333332;65.75;66.89
470;66.25666666666666;65.74;66.61
471;66.23333333333333;65.7;66.6
472;66.11333333333333;65.69;66.53
473;66.08333333333333;65.67;66.48
474;66.02;65.62;66.45
475;65.84333333333333;65.53;66.44
476;65.82333333333334;65.51;66.4
477;65.79333333333334;65.48;66.38
478;65.76666666666667;65.42;66.35
479;65.77;65.45;66.33
480;65.53333333333335;65.41;65.73
481;65.48;65.38;65.68
482;65.44;65.32;65.63
483;65.40333333333334;65.3;65.6
484;65.22333333333334;64.97;65.5
485;65.19666666666666;64.96;65.45
486;65.1;64.91;65.22
487;64.95333333333332;64.82;65.21
488;64.89999999999999;64.77;65.11
489;64.82;64.72;64.95
490;64.59666666666668;64.36;64.74
491;64.44666666666667;63.96;64.71
492;64.40333333333334;63.93;64.66
493;64.24;63.9;64.63
494;64.22333333333334;63.87;64.62
495;64.0;63.54;64.61
496;63.88666666666666;63.51;64.33
497;63.86666666666667;63.52;64.29
498;63.77;63.35;64.19
499;63.73333333333333;63.31;64.16
