;0
211;57.93
212;57.77
213;57.66
214;57.45
215;57.31
216;57.16
217;57.01
218;56.83
219;56.66
220;56.49
221;56.38
222;56.14
223;55.94
224;55.77
225;55.7
226;55.54
227;55.42
228;55.27
229;55.07
230;54.95
231;54.71
232;54.61
233;54.5
234;54.53
235;54.38
236;54.26
237;54.15
238;54.02
239;53.84
240;53.7
241;53.61
242;53.55
243;53.4
244;53.31
245;53.2
246;53.07
247;52.95
248;52.87
249;52.75
250;52.62
251;52.5
252;52.43
253;52.32
254;52.22
255;52.09
256;51.94
257;51.81
258;51.69
259;51.56
260;51.43
261;51.36
262;51.17
263;51.15
264;51.04
265;50.93
266;50.83
267;50.72
268;50.64
269;50.6
270;50.49
271;50.33
272;50.23
273;50.14
274;49.97
275;49.92
276;49.83
277;49.77
278;49.62
279;49.51
280;49.4
281;49.3
282;49.19
283;49.09
284;48.9
285;48.88
286;48.74
287;48.63
288;48.54
289;48.46
290;48.35
291;48.22
292;48.16
293;48.07
294;47.96
295;47.86
296;47.77
297;47.67
298;47.52
299;47.51
300;47.41
301;47.28
302;47.21
303;47.11
304;47.0
305;46.93
306;46.84
307;46.71
308;46.64
309;46.58
310;46.41
311;46.33
312;46.23
313;46.09
314;46.0
315;45.9
316;45.79
317;45.7
318;45.64
319;45.55
320;45.47
321;45.41
322;45.35
323;45.27
324;45.18
325;45.11
326;45.04
327;44.96
328;44.88
329;44.79
330;44.7
331;44.67
332;44.57
333;44.57
334;44.48
335;44.39
336;44.37
337;44.24
338;44.19
339;44.14
340;44.06
341;44.02
342;43.92
343;43.83
344;43.81
345;43.72
346;43.63
347;43.56
348;43.47
349;43.41
350;43.33
351;43.27
352;43.17
353;43.1
354;43.02
355;42.96
356;42.89
357;42.82
358;42.72
359;42.63
360;42.53
361;42.48
362;42.39
363;42.34
364;42.27
365;42.2
366;42.14
367;42.05
368;41.99
369;41.94
370;41.88
371;41.81
372;41.75
373;41.68
374;41.59
375;41.53
376;41.45
377;41.39
378;41.37
379;41.3
380;41.24
381;41.18
382;41.12
383;41.09
384;41.03
385;40.98
386;40.89
387;40.83
388;40.81
389;40.75
390;40.7
391;40.69
392;40.65
393;40.6
394;40.54
395;40.53
396;40.49
397;40.46
398;40.4
399;40.29
400;40.22
401;40.15
402;40.08
403;40.08
404;39.97
405;39.93
406;39.9
407;39.84
408;39.78
409;39.72
410;39.61
411;39.59
412;39.53
413;39.45
414;39.4
415;39.37
416;39.3
417;39.22
418;39.13
419;39.06
420;39.01
421;38.94
422;38.85
423;38.81
424;38.76
425;38.71
426;38.67
427;38.69
428;38.61
429;38.53
430;38.49
431;38.45
432;38.4
433;38.33
434;38.28
435;38.23
436;38.16
437;38.12
438;38.07
439;38.04
440;37.97
441;37.92
442;37.91
443;37.87
444;37.8
445;37.74
446;37.69
447;37.64
448;37.61
449;37.6
450;37.57
451;37.52
452;37.51
453;37.48
454;37.45
455;37.37
456;37.33
457;37.28
458;37.24
459;37.16
460;37.09
461;37.06
462;37.01
463;36.97
464;36.92
465;36.85
466;36.8
467;36.76
468;36.71
469;36.67
470;36.6
471;36.56
472;36.48
473;36.44
474;36.41
475;36.33
476;36.29
477;36.26
478;36.21
479;36.17
480;36.13
481;36.07
482;36.03
483;36.01
484;35.96
485;35.91
486;35.87
487;35.83
488;35.79
489;35.74
490;35.7
491;35.66
492;35.61
493;35.59
494;35.56
495;35.52
496;35.48
497;35.45
498;35.41
499;35.37
