;0
187;96.16
188;95.89
189;95.78
190;95.69
191;95.44
192;95.36
193;95.19
194;95.2
195;95.1
196;94.09
197;93.61
198;93.11
199;92.97
200;92.9
201;92.83
202;92.59
203;92.37
204;92.2
205;92.06
206;92.03
207;91.88
208;91.8
209;91.74
210;91.57
211;91.43
212;91.34
213;91.26
214;91.19
215;90.96
216;90.83
217;90.76
218;90.7
219;90.5
220;90.27
221;90.04
222;90.04
223;89.97
224;89.81
225;89.77
226;89.32
227;89.29
228;88.88
229;88.77
230;88.7
231;88.07
232;88.0
233;87.96
234;87.75
235;87.72
236;87.67
237;87.52
238;87.34
239;87.15
240;87.07
241;86.96
242;86.93
243;86.88
244;86.85
245;86.76
246;86.7
247;86.36
248;86.19
249;85.3
250;85.2
251;84.87
252;84.88
253;84.82
254;84.73
255;84.54
256;84.45
257;84.3
258;84.25
259;84.16
260;84.1
261;84.06
262;84.03
263;83.65
264;83.57
265;83.54
266;83.4
267;83.36
268;83.22
269;83.2
270;83.16
271;83.11
272;83.0
273;82.74
274;82.58
275;82.53
276;82.45
277;82.38
278;82.36
279;82.23
280;82.17
281;81.89
282;81.89
283;81.83
284;81.78
285;81.73
286;81.7
287;81.62
288;81.54
289;81.42
290;81.39
291;81.34
292;81.32
293;81.2
294;81.14
295;81.1
296;81.06
297;80.86
298;80.78
299;80.81
300;80.72
301;80.66
302;80.65
303;80.55
304;80.53
305;80.42
306;80.32
307;80.3
308;80.05
309;79.98
310;79.89
311;79.47
312;79.44
313;79.38
314;79.35
315;79.25
316;79.17
317;78.8
318;78.76
319;78.66
320;78.53
321;78.49
322;78.47
323;78.41
324;78.37
325;78.34
326;78.14
327;78.04
328;78.0
329;77.93
330;77.89
331;77.77
332;77.72
333;77.52
334;77.46
335;77.45
336;77.41
337;77.31
338;77.27
339;77.22
340;77.2
341;77.13
342;77.06
343;77.04
344;76.97
345;76.91
346;76.9
347;76.88
348;76.78
349;76.69
350;76.63
351;76.39
352;76.37
353;76.2
354;76.18
355;76.15
356;76.13
357;76.07
358;76.05
359;75.87
360;75.74
361;75.7
362;75.65
363;75.26
364;75.23
365;75.13
366;75.1
367;75.1
368;74.65
369;74.58
370;74.5
371;74.4
372;74.34
373;73.4
374;73.36
375;73.34
376;73.31
377;72.68
378;72.56
379;72.53
380;72.5
381;72.51
382;72.36
383;72.3
384;72.22
385;72.22
386;72.18
387;72.13
388;71.91
389;71.87
390;71.72
391;71.67
392;71.59
393;71.58
394;71.51
395;71.47
396;71.42
397;71.39
398;71.37
399;71.32
400;71.28
401;71.22
402;71.17
403;71.16
404;70.96
405;70.89
406;70.82
407;70.8
408;70.68
409;70.67
410;70.66
411;70.55
412;70.51
413;70.47
414;70.42
415;70.41
416;70.27
417;70.26
418;70.2
419;70.19
420;70.13
421;70.04
422;69.99
423;69.97
424;69.92
425;69.9
426;69.59
427;69.54
428;69.5
429;69.42
430;69.35
431;69.34
432;69.31
433;69.2
434;69.19
435;69.13
436;69.08
437;69.06
438;69.02
439;69.01
440;68.99
441;68.87
442;68.83
443;68.85
444;68.48
445;68.37
446;68.36
447;68.29
448;68.24
449;68.26
450;68.21
451;68.17
452;68.13
453;68.12
454;68.08
455;68.04
456;68.0
457;67.97
458;67.78
459;67.77
460;67.74
461;67.64
462;67.59
463;67.54
464;67.52
465;67.49
466;67.45
467;67.39
468;67.05
469;66.89
470;66.42
471;66.4
472;66.12
473;66.1
474;65.99
475;65.53
476;65.51
477;65.48
478;65.42
479;65.45
480;65.41
481;65.38
482;65.37
483;65.31
484;64.97
485;64.96
486;64.91
487;64.82
488;64.82
489;64.79
490;64.74
491;64.71
492;64.66
493;64.63
494;64.62
495;64.61
496;64.33
497;64.29
498;64.19
499;64.16
