;0;0;0;0;0;0;0;0;0;0
0;44.48;44.48;44.48;44.48;44.48;44.48;44.48;44.48;44.48;44.48
1;42.9;43.93;43.49;43.38;44.19;43.5;44.19;43.2;44.15;43.72
2;41.75;40.02;43.1;40.79;43.16;41.75;42.91;41.53;42.03;41.61
3;39.95;37.96;41.05;39.45;41.64;41.03;42.02;40.0;40.44;40.97
4;39.29;37.05;39.43;38.68;40.87;40.34;39.69;39.21;39.12;40.85
5;38.61;36.11;37.11;37.17;38.58;39.48;38.49;38.94;38.18;38.67
6;37.47;35.31;36.38;36.95;37.65;37.31;37.73;38.13;37.86;37.42
7;37.37;34.69;36.16;35.49;36.96;36.96;36.91;37.85;37.15;35.98
8;37.17;33.93;35.51;35.37;36.91;35.75;36.66;37.1;36.56;35.11
9;36.22;33.52;35.21;34.39;35.4;35.62;36.51;36.11;36.23;35.16
