;0;0;0;0;0;0;0;0;0;0
0;291.28;291.28;291.28;291.28;291.28;291.28;291.28;291.28;291.28;291.28
1;276.13;276.13;276.13;276.13;266.26;291.26;270.06;282.53;270.06;287.07
2;264.22;262.71;272.44;264.22;258.27;291.24;262.71;267.44;253.98;274.15
3;257.3;255.38;265.3;257.21;251.39;291.23;256.01;260.33;247.51;266.97
4;250.64;249.35;256.67;250.55;244.34;291.22;251.76;252.97;241.19;262.15
5;243.91;245.23;250.62;240.36;237.79;291.21;248.82;239.81;236.91;256.56
6;238.61;241.9;246.19;234.16;233.45;291.2;243.4;235.09;237.47;252.53
7;231.82;236.34;239.74;228.91;233.2;291.19;235.71;228.46;230.75;245.05
8;224.99;230.8;233.6;224.18;234.21;291.18;233.7;225.05;225.64;240.0
9;219.43;229.11;229.92;222.52;231.83;291.18;229.26;223.46;222.18;237.82
