;0;0;0;0;0
317;75.52;76.15;76.73;75.73;75.63
318;74.95;76.03;76.56;75.61;75.47
319;74.78;75.92;76.52;75.35;75.46
320;74.48;75.81;76.48;75.3;75.35
321;74.48;75.72;76.39;74.48;75.28
322;74.3;75.67;75.91;74.39;75.21
323;74.11;75.61;75.52;74.27;75.14
324;73.96;75.58;75.45;74.23;75.1
325;73.5;75.28;75.12;74.2;74.91
326;73.42;75.1;74.85;74.12;74.76
327;73.38;74.97;74.8;74.06;74.72
328;72.91;74.82;74.78;73.9;74.7
329;72.85;74.36;74.77;73.84;74.46
330;72.64;74.31;74.72;73.74;73.93
331;72.47;74.28;74.67;73.66;73.78
332;72.44;74.25;74.41;73.04;73.73
333;72.19;73.74;74.2;73.0;73.65
334;72.07;73.76;73.99;72.96;73.44
335;71.71;73.5;73.78;72.87;73.39
336;71.63;73.38;73.71;72.81;73.34
337;71.58;73.27;73.49;72.51;73.18
338;71.44;73.17;73.31;72.6;72.96
339;71.41;73.11;73.21;72.58;72.9
340;71.14;73.1;73.12;72.43;72.87
341;70.76;72.94;72.64;72.23;72.83
342;70.19;72.78;72.51;72.17;72.43
343;70.07;72.62;72.44;72.0;72.25
344;69.99;72.56;72.41;71.93;72.24
345;69.67;72.34;72.27;71.89;71.82
346;69.44;72.3;72.25;71.85;71.74
347;69.22;71.63;72.16;71.83;71.58
348;69.18;71.57;72.06;71.81;71.52
349;69.04;71.55;71.98;72.01;71.27
350;68.81;71.26;71.96;71.71;71.17
351;68.8;71.17;71.71;71.41;69.7
352;68.76;70.98;71.47;71.4;69.64
353;68.71;70.96;71.41;71.33;69.31
354;68.54;70.84;71.32;71.16;69.3
355;68.49;70.71;71.25;71.01;69.26
356;68.38;70.67;71.19;70.89;69.1
357;68.11;70.59;71.13;70.74;69.05
358;68.07;70.49;70.94;70.65;69.0
359;67.87;70.16;70.88;70.38;68.98
360;67.63;70.1;70.82;70.29;68.93
361;67.52;70.04;70.66;70.18;68.91
362;67.43;69.98;70.61;70.16;68.88
363;67.25;69.97;70.46;69.88;68.64
364;67.24;69.89;70.37;69.69;68.35
365;67.23;69.87;70.34;69.53;68.29
366;67.08;69.82;70.26;69.5;68.17
367;67.0;69.39;70.09;69.5;68.13
368;66.71;69.37;70.04;69.43;68.01
369;66.65;69.1;69.99;69.31;67.9
370;66.63;69.01;69.95;69.23;67.75
371;66.56;68.98;69.44;69.2;67.65
372;66.44;68.84;69.26;68.87;67.57
373;66.33;68.66;69.14;68.82;67.46
374;66.23;68.63;69.06;68.75;67.37
375;66.18;68.6;68.89;68.53;67.35
376;66.16;68.53;68.1;68.17;67.33
377;65.97;68.4;67.92;68.11;66.99
378;65.88;68.32;67.77;68.07;66.88
379;65.86;68.28;67.58;68.03;66.8
380;65.85;68.05;67.54;67.77;66.72
381;65.76;68.0;67.4;67.7;66.65
382;65.66;67.85;67.36;67.65;66.56
383;65.58;67.77;67.21;67.58;66.33
384;65.54;67.69;66.85;67.58;66.29
385;65.49;67.57;66.8;67.5;66.25
386;65.39;67.52;66.77;67.46;66.24
387;65.35;67.36;66.66;67.34;66.17
388;65.3;67.27;66.64;67.15;66.07
389;65.0;67.2;66.59;67.02;66.0
390;64.9;67.02;66.26;66.87;65.9
391;64.85;67.02;66.18;66.31;65.7
392;64.66;67.02;66.08;66.23;65.69
393;64.63;66.78;66.06;66.06;65.63
394;64.63;66.62;65.87;65.91;65.58
395;64.61;66.58;65.7;65.84;65.26
396;64.42;66.53;65.64;65.81;65.16
397;64.37;66.25;65.6;65.48;64.98
398;64.34;66.15;65.51;65.21;64.88
399;64.21;66.08;65.45;65.08;64.75
400;64.03;66.04;65.41;64.84;64.71
401;63.9;66.02;65.32;64.77;64.7
402;63.82;65.76;65.08;64.71;64.61
403;63.76;65.71;65.03;64.61;64.57
404;63.6;65.53;64.63;64.28;64.43
