;0;0;0;0;0
144;126.64;142.64;130.48;127.28;126.49
145;126.51;142.6;130.35;127.15;126.36
146;125.96;142.5;129.86;126.59;125.9
147;125.88;142.2;129.68;126.4;125.79
148;125.67;141.86;129.54;126.23;125.63
149;125.56;141.79;129.44;126.13;125.53
150;125.44;141.62;129.29;125.95;125.35
151;125.39;141.42;129.24;125.9;125.3
152;125.16;141.3;129.16;125.75;125.18
153;125.09;140.93;129.09;125.67;125.1
154;125.06;140.79;129.05;125.65;125.07
155;124.65;140.3;128.65;124.98;124.63
156;124.32;139.59;128.45;124.67;124.33
157;124.29;137.04;128.43;124.62;124.3
158;124.24;135.49;128.38;124.58;124.25
159;124.16;135.47;128.22;124.5;124.17
160;123.95;135.4;127.94;124.14;123.8
161;123.66;134.19;127.64;123.83;123.52
162;123.59;133.94;127.57;123.79;123.46
163;123.45;133.45;127.43;123.66;123.33
164;123.15;131.56;127.2;123.39;123.11
165;123.05;131.4;127.07;123.27;123.02
166;122.7;129.82;126.7;122.92;122.65
167;122.58;129.64;126.59;122.84;122.58
168;122.16;125.21;126.17;122.37;122.25
169;121.59;124.95;125.08;121.23;120.65
170;119.83;123.62;123.36;118.66;119.0
171;118.8;122.9;122.32;117.68;117.98
172;118.79;122.98;122.3;117.66;117.97
173;118.76;122.98;122.29;117.64;117.92
174;117.92;121.47;121.46;116.85;117.14
175;117.74;121.36;121.31;116.69;116.94
176;117.33;120.94;120.96;116.35;116.6
177;116.41;120.81;119.61;114.99;115.71
178;116.17;120.19;119.39;114.83;115.59
179;114.04;118.84;117.51;112.63;114.09
180;113.94;118.39;117.25;112.51;113.92
181;112.22;117.89;114.75;108.05;112.7
182;111.98;117.27;114.5;107.84;112.44
183;110.67;117.27;113.01;106.86;111.72
184;110.06;117.25;112.38;106.28;111.1
185;109.97;116.86;111.29;105.83;111.08
186;109.96;116.44;111.28;105.83;111.08
187;108.63;116.21;110.09;105.03;109.39
188;108.5;115.86;109.98;104.92;109.26
189;108.15;115.73;109.93;104.58;108.84
190;108.09;115.66;109.89;104.51;108.74
191;107.49;115.56;108.91;103.86;107.93
192;106.23;115.54;107.73;102.62;106.61
193;105.86;115.31;107.27;102.13;106.12
194;105.44;115.03;106.84;101.75;105.72
195;104.93;114.76;106.31;101.29;105.22
196;104.93;114.55;106.3;101.29;105.22
197;104.91;114.52;106.29;101.28;105.2
198;104.57;114.46;105.87;101.04;104.67
199;104.47;113.62;105.44;100.69;104.31
200;104.2;113.36;105.08;100.45;104.14
201;103.81;113.18;104.76;100.02;103.78
202;103.67;113.13;104.62;99.94;103.72
203;103.61;112.73;104.56;99.88;103.66
204;103.54;112.32;104.55;99.82;103.58
205;103.52;112.22;104.54;99.81;103.57
206;103.36;112.06;104.38;99.66;103.41
207;103.1;111.95;104.06;99.43;103.21
208;102.97;110.9;103.89;99.28;103.09
209;102.87;110.75;103.74;99.16;103.05
210;102.73;110.53;103.6;99.08;102.94
211;102.59;110.03;103.49;99.0;102.88
212;101.79;109.9;102.75;98.21;102.07
213;101.6;109.83;102.59;98.04;101.84
214;101.51;109.67;102.5;97.91;101.72
215;101.49;109.66;102.47;97.89;101.67
216;101.22;109.58;102.18;97.87;101.71
217;100.89;109.51;101.81;97.58;101.37
218;100.8;109.34;101.72;97.48;101.27
219;100.66;109.21;101.6;97.44;101.1
